Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total attempts obox_Total,total effective clearance_Total,total interception_Total,total assists_Total,total big chances saved_Total,total blocked scoring att_Total,total goals_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total attempts obox_p90,total effective clearance_p90,total interception_p90,total assists_p90,total big chances saved_p90,total blocked scoring att_p90,total goals_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total attempts obox_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total attempts obox_p90PR,total effective clearance_p90PR,total interception_p90PR,total assists_p90PR,total big chances saved_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Alavés,4dtdjgnpdq9uw4sdutti0vaar,7wzwqegxhekjwq361dd2nidp1,Jonny Otto,Jonny Otto,32.0,Defender,Spain,Defender,84.0,2.0,64.0,11.0,146.0,5.0,2.0,2.0,1.0,7.0,7.0,23.0,420.0,1.0,1.0,3.0,3.0,8.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,86.9,55.0,66.67,42.86,50.0,67.65,71.43,66.67,0.1976695014984372,0.1424489553911297,1.0,5.0,0.09481305,0.0,16.0,17.0,0.3436889100000001,79.0,18.0,0.4285714285714285,13.714285714285714,2.357142857142857,31.285714285714285,1.0714285714285714,0.4285714285714285,0.4285714285714285,0.2142857142857142,1.5,1.5,4.928571428571428,0.2142857142857142,0.2142857142857142,0.6428571428571428,0.6428571428571428,1.7142857142857142,0.2142857142857142,3.642857142857143,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,86.9,55.0,66.67,42.86,50.0,67.65,71.43,66.67,0.0423577503210936,0.030524776155242,0.2142857142857142,1.0714285714285714,0.0203170821428571,0.0,3.4285714285714284,3.642857142857143,0.0736476235714286,16.928571428571427,RB/RCB,79,76,58,95,68,74,45,58,58,66,61,87,63,8,55,61,82,61,68,39,47,47,32,47,53,53,84,89,100,47,74,100,100,42,68,37,68,42,37,5,84,97,42,74,84,74,47,89,58,58,42,58,47,58,58,74,58,5,42,63,68,53,74,32,47,47,32,47,53,53,84,89,100,47,74,100,100,42,53,37,53,37,32,5,89,89,37,68,La Liga
Alavés,4dtdjgnpdq9uw4sdutti0vaar,9ivrglgy0tibv881e1a93psr9,L. Boyé,Lucas Boyé,30.0,Attacker,Argentina,Striker,15.0,1.0,33.0,6.0,47.0,12.0,2.0,12.0,7.0,8.0,8.0,32.0,319.0,5.0,11.0,8.0,1.0,9.0,5.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,77.05,75.0,50.0,12.5,41.67,42.67,46.15,81.82,1.0688044265648813,0.1929271391680925,2.0,2.0,0.04320281,2.0,4.0,6.0,0.3228985199999999,18.0,4.231974921630094,0.2821316614420063,9.310344827586208,1.6927899686520378,13.260188087774296,3.385579937304076,0.5642633228840126,3.385579937304076,1.974921630094044,2.2570532915360504,2.2570532915360504,9.028213166144202,1.4106583072100314,3.103448275862069,2.2570532915360504,0.2821316614420063,2.539184952978057,1.4106583072100314,1.1285266457680252,0.0,0.0,0.0,0.8463949843260189,1.1285266457680252,0.0,0.0,77.05,75.0,50.0,12.5,41.67,42.67,46.15,81.82,0.3015435686233207,0.0544308543107471,0.5642633228840126,0.5642633228840126,0.0121888805642633,0.5642633228840126,1.1285266457680252,1.6927899686520378,0.0910998959247648,5.078369905956113,ST,42,75,48,88,39,89,19,73,58,59,56,97,67,33,81,23,100,86,77,31,30,50,75,80,50,50,59,69,89,12,41,38,59,78,59,41,50,22,16,48,59,61,72,48,38,75,50,88,44,84,9,75,50,53,50,97,69,19,78,19,100,88,72,31,30,50,75,84,50,50,59,69,89,12,41,38,59,78,53,44,53,19,16,50,53,59,69,56,La Liga
Alavés,4dtdjgnpdq9uw4sdutti0vaar,9tw6rz3lfmn06fzsabtx9ei95,N. Tenaglia,Nahuel Tenaglia,30.0,Defender,Argentina,Defender,78.0,1.0,51.0,12.0,128.0,6.0,1.0,6.0,5.0,6.0,7.0,23.0,405.0,2.0,9.0,5.0,3.0,5.0,1.0,27.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,83.66,50.0,25.0,50.0,33.33,50.0,40.0,55.56,0.5938127307877679,0.1633128960721514,1.0,5.0,0.11324697,5.0,12.0,18.0,0.4875000299999998,75.0,17.333333333333332,0.2222222222222222,11.333333333333334,2.6666666666666665,28.444444444444443,1.3333333333333333,0.2222222222222222,1.3333333333333333,1.1111111111111112,1.3333333333333333,1.5555555555555556,5.111111111111111,0.4444444444444444,2.0,1.1111111111111112,0.6666666666666666,1.1111111111111112,0.2222222222222222,6.0,1.3333333333333333,0.0,0.0,0.6666666666666666,0.2222222222222222,0.0,0.0,83.66,50.0,25.0,50.0,33.33,50.0,40.0,55.56,0.1319583846195039,0.0362917546827003,0.2222222222222222,1.1111111111111112,0.0251659933333333,1.1111111111111112,2.6666666666666665,4.0,0.1083333399999999,16.666666666666668,CB,26,84,32,63,26,46,49,95,100,96,97,89,93,99,82,88,71,74,79,76,49,41,99,89,51,51,29,63,84,59,70,25,25,45,100,82,79,72,74,96,57,71,76,32,13,84,13,55,13,37,45,91,97,89,92,74,95,93,84,89,63,66,76,63,49,41,97,87,51,51,29,63,84,59,70,25,25,45,92,76,74,66,68,89,39,68,74,18,La Liga
Alavés,4dtdjgnpdq9uw4sdutti0vaar,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,Pablo Ibáñez,27.0,Midfielder,Spain,Midfielder,48.0,0.0,66.0,5.0,114.0,4.0,0.0,6.0,2.0,9.0,9.0,22.0,405.0,2.0,8.0,9.0,5.0,2.0,4.0,6.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,79.72,38.46,0.0,55.56,33.33,48.89,0.0,50.0,0.3854842683873799,0.0,3.0,3.0,0.07668963,2.0,13.0,14.0,0.21399563,50.0,10.666666666666666,0.0,14.666666666666666,1.1111111111111112,25.33333333333333,0.8888888888888888,0.0,1.3333333333333333,0.4444444444444444,2.0,2.0,4.888888888888889,0.4444444444444444,1.7777777777777777,2.0,1.1111111111111112,0.4444444444444444,0.8888888888888888,1.3333333333333333,1.1111111111111112,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,79.72,38.46,0.0,55.56,33.33,48.89,0.0,50.0,0.0856631707527511,0.0,0.6666666666666666,0.6666666666666666,0.0170421399999999,0.4444444444444444,2.888888888888889,3.111111111111111,0.0475545844444444,11.11111111111111,CM/AM,59,14,41,52,59,81,3,53,36,66,62,72,41,50,83,66,24,69,88,86,29,52,47,67,48,52,28,24,14,60,33,45,17,33,38,5,67,7,7,21,59,50,34,48,38,14,28,48,34,76,3,38,24,55,45,52,31,34,69,52,17,59,86,83,29,52,41,62,48,52,28,24,14,60,33,45,17,33,24,5,59,3,3,14,41,41,14,31,La Liga
Alavés,4dtdjgnpdq9uw4sdutti0vaar,eufpzdp76oumhybvscmu76vo5,M. Díaz,Mariano Díaz,33.0,Attacker,Dominican Republic,Striker,5.0,1.0,13.0,0.0,17.0,7.0,3.0,9.0,3.0,11.0,12.0,13.0,235.0,8.0,11.0,1.0,5.0,0.0,6.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,58.62,0.0,50.0,45.45,88.89,34.21,38.89,0.0,1.4764107708076075,0.3271832160489211,3.0,2.0,0.07903378,1.0,2.0,0.0,0.2874709599999999,8.0,1.9148936170212765,0.3829787234042553,4.97872340425532,0.0,6.51063829787234,2.680851063829788,1.1489361702127658,3.4468085106382977,1.1489361702127658,4.212765957446808,4.595744680851063,4.97872340425532,3.0638297872340425,4.212765957446808,0.3829787234042553,1.9148936170212765,0.0,2.297872340425532,1.1489361702127658,0.0,1.1489361702127658,0.0,0.3829787234042553,1.1489361702127658,0.0,0.0,58.62,0.0,50.0,45.45,88.89,34.21,38.89,0.0,0.5654339122241901,0.1253042104017144,1.1489361702127658,0.7659574468085106,0.0302682561702127,0.3829787234042553,0.7659574468085106,0.0,0.1100952612765957,3.0638297872340425,ST,3,75,3,12,3,67,44,56,19,84,86,27,83,33,3,84,12,92,64,31,98,50,33,75,50,50,9,12,89,56,100,12,44,12,72,66,70,22,44,20,30,6,66,16,9,84,9,12,3,81,53,78,31,94,94,50,97,50,3,91,12,100,75,31,100,50,44,88,50,50,9,12,89,56,100,12,44,12,91,88,81,31,50,31,47,6,75,25,La Liga
Elche,4yg9ttzw0m51048doksv8uq5r,1i9mqbswolg91evnmsrf5katx,Tete Morente,José Antonio Morente Oliva,29.0,Attacker,Spain,Striker,28.0,4.0,68.0,4.0,92.0,1.0,3.0,2.0,1.0,12.0,12.0,11.0,305.0,0.0,6.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,79.31,40.0,21.05,33.33,0.0,35.48,50.0,33.33,0.1258509131375171,0.2088811461636422,1.0,11.0,0.31605271,5.0,6.0,10.0,0.5420479600000001,44.0,8.262295081967213,1.180327868852459,20.0655737704918,1.180327868852459,27.14754098360656,0.2950819672131147,0.8852459016393442,0.5901639344262295,0.2950819672131147,3.540983606557377,3.540983606557377,3.2459016393442623,0.0,1.7704918032786885,1.180327868852459,1.180327868852459,0.2950819672131147,0.2950819672131147,0.8852459016393442,1.180327868852459,0.5901639344262295,0.0,0.0,0.0,0.0,0.0,79.31,40.0,21.05,33.33,0.0,35.48,50.0,33.33,0.0371363350241853,0.0616370595236977,0.2950819672131147,3.2459016393442623,0.093261455409836,1.475409836065574,1.7704918032786885,2.950819672131148,0.1599485783606557,12.98360655737705,RW,69,92,54,73,54,54,31,19,12,50,38,8,12,15,23,31,19,31,92,81,100,54,12,27,54,54,46,38,62,23,12,15,85,23,15,38,23,42,46,62,46,62,62,62,77,85,62,77,54,54,23,15,8,38,38,15,12,15,38,31,15,31,100,85,100,54,12,27,54,54,46,38,62,23,12,15,85,23,15,31,15,46,46,46,54,62,69,69,La Liga
Elche,4yg9ttzw0m51048doksv8uq5r,313x9xk65v0e1qoqvbqqy5u96,Fer Niño,Fer Niño,25.0,Attacker,Spain,Striker,27.0,0.0,33.0,1.0,60.0,16.0,2.0,8.0,8.0,10.0,11.0,31.0,387.0,6.0,24.0,6.0,3.0,5.0,0.0,7.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,69.77,100.0,0.0,30.0,75.0,46.27,47.06,83.33,1.0374143624373935,0.1932846904224511,0.0,3.0,0.07750661,3.0,3.0,5.0,0.23888148,20.0,6.279069767441861,0.0,7.674418604651163,0.2325581395348837,13.953488372093023,3.72093023255814,0.4651162790697674,1.8604651162790693,1.8604651162790693,2.3255813953488373,2.558139534883721,7.209302325581396,1.3953488372093024,5.5813953488372094,1.3953488372093024,0.6976744186046512,1.162790697674419,0.0,1.627906976744186,0.4651162790697674,0.0,0.0,0.2325581395348837,0.4651162790697674,0.0,0.0,69.77,100.0,0.0,30.0,75.0,46.27,47.06,83.33,0.2412591540552078,0.0449499280052211,0.0,0.6976744186046512,0.0180247930232558,0.6976744186046512,0.6976744186046512,1.162790697674419,0.0555538325581395,4.651162790697675,ST,78,33,48,36,64,94,19,44,67,75,80,94,75,84,50,55,91,12,92,89,30,50,33,70,50,50,38,89,33,34,94,66,62,81,56,44,12,41,38,67,45,53,59,53,75,33,31,34,50,91,6,31,47,56,59,88,66,72,50,47,91,12,91,91,30,50,25,69,50,50,38,89,33,34,94,66,62,81,50,31,12,25,28,59,41,47,53,53,La Liga
Elche,4yg9ttzw0m51048doksv8uq5r,5mgmcero3ui4a24v1w1upx3sa,Germán Valera,Germán Valera,24.0,Attacker,Spain,Striker,50.0,8.0,87.0,5.0,129.0,1.0,8.0,1.0,1.0,12.0,12.0,18.0,424.0,0.0,5.0,10.0,5.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,87.16,45.45,44.44,41.67,0.0,47.37,25.0,100.0,0.052827137889181,0.7294597660555132,0.0,23.0,0.6003152399999999,3.0,5.0,13.0,1.3276721100000002,48.0,10.61320754716981,1.6981132075471697,18.46698113207547,1.0613207547169812,27.382075471698112,0.2122641509433962,1.6981132075471697,0.2122641509433962,0.2122641509433962,2.547169811320755,2.547169811320755,3.820754716981132,0.0,1.0613207547169812,2.1226415094339623,1.0613207547169812,0.4245283018867924,0.0,1.0613207547169812,0.4245283018867924,0.0,0.0,0.0,0.0,0.0,0.0,87.16,45.45,44.44,41.67,0.0,47.37,25.0,100.0,0.0112133075708167,0.1548381578891419,0.0,4.882075471698113,0.1274254047169811,0.6367924528301887,1.0613207547169812,2.759433962264151,0.2818171931603774,10.18867924528302,LW,75,100,75,75,83,67,83,12,17,58,50,62,17,17,79,42,38,12,79,62,42,54,25,38,54,54,75,33,100,33,17,58,58,92,17,83,12,92,83,54,67,88,92,83,75,100,67,75,83,50,75,8,8,42,25,42,17,17,75,33,25,12,67,58,42,54,25,38,54,54,75,33,100,33,17,58,58,92,17,75,12,83,75,42,50,83,83,83,La Liga
Elche,4yg9ttzw0m51048doksv8uq5r,8921la7pznfjc4e69ul2pqmms,Javier Morcillo,Javier Morcillo,20.0,Midfielder,Spain,Midfielder,51.0,0.0,33.0,2.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,217.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33,66.67,0.0,0.0,0.0,53.33,50.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.152073732718897,0.0,13.68663594470046,0.8294930875576038,34.83870967741936,0.4147465437788019,0.0,0.0,0.0,0.0,0.0,3.317972350230415,0.0,0.0,0.0,0.0,2.4884792626728114,0.0,2.903225806451613,1.6589861751152075,0.0,0.0,0.0,0.0,0.0,0.0,93.33,66.67,0.0,0.0,0.0,53.33,50.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CM,100,50,50,50,50,75,50,50,50,50,50,50,50,50,50,50,100,50,100,100,75,75,50,75,75,75,100,100,50,50,50,100,100,100,50,50,50,50,50,50,50,50,50,50,100,50,50,50,50,100,50,50,50,50,50,50,50,50,50,50,100,50,100,100,75,75,50,75,75,75,100,100,50,50,50,100,100,100,50,50,50,50,50,50,50,50,50,50,La Liga
Elche,4yg9ttzw0m51048doksv8uq5r,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,Víctor Chust,26.0,Defender,Spain,Defender,196.0,1.0,132.0,36.0,327.0,9.0,3.0,3.0,2.0,1.0,1.0,16.0,450.0,1.0,2.0,0.0,1.0,4.0,1.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,91.34,73.47,16.67,100.0,33.33,59.26,64.29,66.67,0.3251236805659657,0.3348168949133582,0.0,11.0,0.21309479,5.0,27.0,23.0,0.6144338399999998,202.0,39.2,0.2,26.4,7.2,65.4,1.8,0.6,0.6,0.4,0.2,0.2,3.2,0.2,0.4,0.0,0.2,0.8,0.2,2.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,91.34,73.47,16.67,100.0,33.33,59.26,64.29,66.67,0.0650247361131931,0.0669633789826716,0.0,2.2,0.042618958,1.0,5.4,4.6,0.1228867679999999,40.4,CB,87,84,95,100,95,79,95,68,64,47,47,55,68,37,11,63,58,74,17,64,99,41,39,39,51,51,71,97,79,88,70,57,71,64,71,97,36,97,95,96,88,80,87,95,76,78,87,100,79,55,89,58,49,30,30,29,51,29,11,54,45,63,12,42,97,41,39,39,51,51,71,97,79,88,70,57,71,64,53,95,36,87,87,83,84,76,79,82,La Liga
Elche,4yg9ttzw0m51048doksv8uq5r,9drh3w3emxjf6aah8pstsdgr8,F. Buonanotte,Facundo Buonanotte,21.0,Midfielder,Argentina,Midfielder,22.0,1.0,33.0,1.0,54.0,0.0,1.0,8.0,3.0,5.0,8.0,11.0,219.0,4.0,7.0,2.0,3.0,3.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,72.97,33.33,16.67,60.0,50.0,36.67,0.0,50.0,0.4708505765416642,0.0796196263772734,3.0,5.0,0.11052802,4.0,4.0,3.0,0.10109952,21.0,9.04109589041096,0.4109589041095891,13.56164383561644,0.4109589041095891,22.19178082191781,0.0,0.4109589041095891,3.2876712328767126,1.2328767123287672,2.054794520547945,3.2876712328767126,4.52054794520548,1.6438356164383563,2.876712328767124,0.8219178082191781,1.2328767123287672,1.2328767123287672,2.054794520547945,0.8219178082191781,1.2328767123287672,0.0,0.0,0.4109589041095891,0.4109589041095891,0.0,0.0,72.97,33.33,16.67,60.0,50.0,36.67,0.0,50.0,0.1935002369349305,0.0327203944016192,1.2328767123287672,2.054794520547945,0.0454224739726027,1.6438356164383563,1.6438356164383563,1.2328767123287672,0.0415477479452054,8.63013698630137,RM/RCM,20,100,20,40,20,20,30,100,80,80,100,60,100,80,90,90,40,90,60,60,40,60,50,100,60,60,20,40,100,60,70,40,40,40,100,40,80,30,20,60,20,20,20,20,20,100,20,40,20,20,40,100,100,100,100,100,100,100,100,100,60,100,60,80,40,60,60,100,60,60,20,40,100,60,70,40,40,40,100,40,100,40,20,80,20,20,20,20,La Liga
Elche,4yg9ttzw0m51048doksv8uq5r,anzk8a183bh3gf3gcuz0v0tuc,Buba Sangaré,Buba Sangaré,19.0,Defender,Spain,Defender,60.0,0.0,65.0,2.0,125.0,2.0,1.0,1.0,0.0,10.0,10.0,16.0,435.0,1.0,2.0,2.0,2.0,9.0,1.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,85.03,25.0,0.0,20.0,100.0,44.44,40.0,90.0,0.0614205850554765,0.0430068733398842,0.0,6.0,0.13995471,6.0,7.0,9.0,0.22050278,50.0,12.413793103448276,0.0,13.448275862068966,0.4137931034482759,25.86206896551724,0.4137931034482759,0.2068965517241379,0.2068965517241379,0.0,2.0689655172413794,2.0689655172413794,3.310344827586208,0.2068965517241379,0.4137931034482759,0.4137931034482759,0.4137931034482759,1.862068965517241,0.2068965517241379,2.896551724137931,0.4137931034482759,0.0,0.0,0.0,0.2068965517241379,0.0,0.0,85.03,25.0,0.0,20.0,100.0,44.44,40.0,90.0,0.0127077072528572,0.0088979737944588,0.0,1.2413793103448276,0.0289561468965517,1.2413793103448276,1.4482758620689655,1.862068965517241,0.0456212648275862,10.344827586206897,RB/RCB,53,21,68,16,58,45,21,26,24,79,74,37,63,18,34,50,92,61,63,18,47,47,32,97,53,53,68,26,21,32,95,18,55,95,26,11,24,58,58,82,45,58,16,47,37,21,42,11,32,42,21,11,24,79,74,21,53,16,32,47,79,47,63,11,47,47,32,95,53,53,68,26,21,32,95,18,55,95,16,11,24,42,47,79,39,58,5,47,La Liga
Elche,4yg9ttzw0m51048doksv8uq5r,b8yk8yve4u39s9gjjvedzf6l0,F. Redondo,Federico Redondo,23.0,Midfielder,Argentina,Midfielder,110.0,0.0,35.0,7.0,145.0,1.0,2.0,1.0,1.0,1.0,1.0,13.0,231.0,0.0,2.0,3.0,0.0,5.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,92.36,58.33,0.0,0.0,0.0,65.0,50.0,55.56,0.1566288779762186,0.0643941948940562,0.0,1.0,0.01685596,0.0,5.0,6.0,0.1691639899999999,86.0,42.85714285714285,0.0,13.636363636363637,2.727272727272727,56.49350649350649,0.3896103896103896,0.7792207792207791,0.3896103896103896,0.3896103896103896,0.3896103896103896,0.3896103896103896,5.064935064935065,0.0,0.7792207792207791,1.1688311688311688,0.0,1.948051948051948,0.0,3.1168831168831166,2.727272727272727,0.0,0.0,0.3896103896103896,0.0,0.0,0.0,92.36,58.33,0.0,0.0,0.0,65.0,50.0,55.56,0.0610242381725526,0.0250886473613205,0.0,0.3896103896103896,0.0065672571428571,0.0,1.948051948051948,2.3376623376623376,0.065908048051948,33.506493506493506,DM/CM,81,34,3,46,23,29,49,33,60,23,20,31,34,39,44,9,73,20,76,80,43,51,71,47,51,51,80,49,34,9,34,86,71,60,49,31,29,6,6,9,6,14,14,40,97,34,6,60,71,34,57,43,74,31,26,71,34,51,73,9,91,20,89,94,43,51,83,47,51,51,80,49,34,9,34,86,71,60,71,40,29,6,6,9,6,26,31,86,La Liga
Elche,4yg9ttzw0m51048doksv8uq5r,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,Gonzalo Villar,28.0,Midfielder,Spain,Midfielder,102.0,5.0,125.0,5.0,222.0,4.0,6.0,4.0,2.0,9.0,9.0,35.0,423.0,3.0,10.0,17.0,5.0,5.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,86.72,41.67,50.0,55.56,75.0,59.32,36.36,50.0,0.317853170435763,0.7770618807906897,1.0,8.0,0.1998819,7.0,14.0,15.0,0.8063941499999997,95.0,21.70212765957447,1.0638297872340423,26.595744680851062,1.0638297872340423,47.234042553191486,0.851063829787234,1.276595744680851,0.851063829787234,0.425531914893617,1.9148936170212765,1.9148936170212765,7.446808510638298,0.6382978723404255,2.127659574468085,3.617021276595744,1.0638297872340423,1.0638297872340423,0.425531914893617,0.425531914893617,0.6382978723404255,0.2127659574468085,0.0,0.2127659574468085,0.0,0.0,0.0,86.72,41.67,50.0,55.56,75.0,59.32,36.36,50.0,0.0676283341352687,0.1653323150618488,0.2127659574468085,1.702127659574468,0.0425280638297872,1.4893617021276595,2.978723404255319,3.191489361702128,0.1715732234042552,20.21276595744681,CM/AM,97,79,86,52,93,81,47,31,36,66,62,97,66,55,100,66,83,40,60,74,72,52,47,26,48,52,72,34,90,60,95,93,59,33,24,72,26,47,41,78,66,57,93,79,90,66,76,45,83,71,34,14,21,52,41,93,45,41,97,48,64,34,52,69,59,52,34,26,48,52,72,34,90,60,95,93,59,33,10,55,14,34,31,69,48,45,79,72,La Liga
Barcelona,agh9ifb2mw3ivjusgedj7c3fe,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,Andreas Christensen,30.0,Defender,Denmark,Defender,168.0,0.0,68.0,1.0,236.0,8.0,0.0,1.0,1.0,1.0,1.0,11.0,253.0,0.0,2.0,1.0,0.0,2.0,0.0,15.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,98.33,100.0,0.0,0.0,0.0,55.0,66.67,100.0,0.1498625705045307,0.0,0.0,3.0,0.06499357,3.0,10.0,9.0,0.2459124,164.0,59.762845849802375,0.0,24.189723320158105,0.3557312252964427,83.95256916996048,2.845849802371541,0.0,0.3557312252964427,0.3557312252964427,0.3557312252964427,0.3557312252964427,3.91304347826087,0.0,0.7114624505928854,0.3557312252964427,0.0,0.7114624505928854,0.0,5.335968379446641,2.134387351778656,0.0,0.3557312252964427,0.0,0.0,0.0,0.0,98.33,100.0,0.0,0.0,0.0,55.0,66.67,100.0,0.0533107958316512,0.0,0.0,1.067193675889328,0.0231202422924901,1.067193675889328,3.557312252964427,3.2015810276679844,0.0874787193675889,58.33992094861661,CB,74,38,66,5,72,67,14,33,41,47,47,20,25,37,34,26,26,32,34,76,49,89,39,39,51,51,100,100,38,26,25,41,74,99,39,18,36,58,61,83,43,37,39,84,97,38,79,5,97,92,14,32,45,58,58,39,25,53,39,26,37,32,66,97,49,95,39,39,51,51,100,100,38,26,25,41,74,99,42,18,36,63,66,87,63,47,66,95,La Liga
