Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total duels won_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total effective clearance_Total,total goals_Total,total ontarget attempt_Total,total big chances saved_Total,total contest_Total,total dribbles attempted_Total,total won contest_Total,total assists_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total duels won_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total big chances saved_p90,total contest_p90,total dribbles attempted_p90,total won contest_p90,total assists_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total duels won_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total big chances saved_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total won contest_TotalPR,total assists_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total duels won_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total big chances saved_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total won contest_p90PR,total assists_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Brøndby,9qsmopgutr7ut5g6workk8w4i,3luquna7mmn8rvooqevn0q0h5,B. Slisz,Bartosz Slisz,27.0,Midfielder,Poland,Midfielder,156.0,2.0,284.0,14.0,438.0,6.0,7.0,6.0,1.0,5.0,3.0,37.0,22.0,719.0,5.0,8.0,8.0,21.0,1.0,2.0,0.0,10.0,10.0,6.0,1.0,0.0,0.0,88.84,60.87,28.57,60.0,33.33,50.68,50.0,47.06,0.4118418446997635,0.5718918352469828,5.0,43.0,0.9824825899999996,13.0,64.0,55.0,1.2148991699999998,270.0,19.52712100139082,0.2503477051460361,35.549374130737135,1.7524339360222532,54.82614742698192,0.7510431154381085,0.8762169680111266,0.7510431154381085,0.125173852573018,0.6258692628650904,0.3755215577190542,4.631432545201669,2.753824756606398,0.6258692628650904,1.0013908205841446,1.0013908205841446,2.62865090403338,0.125173852573018,0.2503477051460361,0.0,1.2517385257301807,1.2517385257301807,0.7510431154381085,0.125173852573018,0.0,0.0,88.84,60.87,28.57,60.0,33.33,50.68,50.0,47.06,0.051551830351848,0.0715859042729185,0.6258692628650904,5.382475660639777,0.1229811308762169,1.627260083449235,8.011126564673157,6.884561891515994,0.152073609596662,33.79694019471488,DM/CM,79,74,100,66,97,67,79,72,55,84,88,78,100,59,72,53,93,79,74,45,90,86,88,69,52,52,86,83,79,78,59,45,71,17,76,79,95,100,100,100,100,97,90,100,55,72,100,52,93,52,55,52,45,69,79,48,100,38,45,28,83,69,62,45,69,69,86,55,52,52,86,83,79,78,59,45,71,17,48,59,86,100,100,97,97,97,86,97,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,Patrick Mortensen,37.0,Attacker,Denmark,Striker,13.0,0.0,24.0,0.0,37.0,11.0,0.0,11.0,9.0,2.0,4.0,17.0,1.0,265.0,13.0,5.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.43,0.0,0.0,0.0,9.09,56.67,68.75,100.0,1.2798304200907389,0.0,1.0,4.0,0.10846817,1.0,1.0,1.0,0.05662867,10.0,4.415094339622641,0.0,8.150943396226415,0.0,12.566037735849056,3.735849056603773,0.0,3.735849056603773,3.056603773584905,0.6792452830188679,1.3584905660377358,5.773584905660377,0.3396226415094339,4.415094339622641,1.6981132075471697,0.3396226415094339,3.39622641509434,0.3396226415094339,0.3396226415094339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.43,0.0,0.0,0.0,9.09,56.67,68.75,100.0,0.4346593879553452,0.0,0.3396226415094339,1.3584905660377358,0.0368382464150943,0.3396226415094339,0.3396226415094339,0.3396226415094339,0.019232378490566,3.39622641509434,ST,33,38,19,15,19,71,4,58,65,42,88,29,60,35,48,33,96,42,19,52,6,6,8,29,48,50,85,15,38,8,15,88,94,87,65,4,31,42,38,25,15,10,23,15,58,38,50,15,42,92,4,81,85,46,100,54,69,58,65,38,100,54,19,52,6,6,8,29,48,50,85,15,38,8,15,88,94,87,85,4,31,62,46,31,19,12,27,27,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,Jordi Vanlerberghe,30.0,Defender,Belgium,Defender,235.0,0.0,183.0,21.0,418.0,12.0,1.0,4.0,3.0,1.0,1.0,33.0,11.0,612.0,4.0,2.0,10.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,88.19,45.65,0.0,100.0,25.0,60.0,48.0,55.56,0.4468447197226515,0.0575920417451797,1.0,15.0,0.28210644,6.0,48.0,40.0,0.8505640500000003,298.0,34.55882352941177,0.0,26.911764705882355,3.088235294117647,61.47058823529412,1.7647058823529411,0.1470588235294117,0.5882352941176471,0.4411764705882353,0.1470588235294117,0.1470588235294117,4.852941176470589,1.6176470588235294,0.5882352941176471,0.2941176470588235,1.4705882352941178,4.11764705882353,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.0,0.0,0.0,88.19,45.65,0.0,100.0,25.0,60.0,48.0,55.56,0.0657124587827428,0.0084694179037028,0.1470588235294117,2.2058823529411766,0.0414862411764705,0.8823529411764706,7.0588235294117645,5.882352941176471,0.1250829485294118,43.82352941176471,CB,70,33,88,71,79,64,27,67,65,70,70,82,83,26,23,98,48,83,61,95,48,47,64,41,52,52,55,39,33,92,58,76,35,38,67,21,71,91,82,86,94,91,79,88,52,33,85,64,73,61,18,52,48,70,73,67,76,21,27,91,30,85,61,94,48,45,67,41,52,52,55,39,33,92,58,76,35,38,48,18,70,79,76,79,94,88,67,82,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,8l12vx57ou6ho0vptjh22r5yh,L. Binks,Luis Binks,25.0,Defender,England,Defender,280.0,0.0,213.0,29.0,493.0,23.0,5.0,9.0,8.0,1.0,2.0,39.0,7.0,630.0,20.0,8.0,2.0,45.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,88.67,46.77,0.0,50.0,22.22,61.9,67.65,28.57,0.9635831084815186,0.4113007036661682,1.0,17.0,0.3545908,6.0,40.0,42.0,1.0603313899999998,334.0,40.0,0.0,30.428571428571427,4.142857142857143,70.42857142857143,3.2857142857142856,0.7142857142857143,1.2857142857142858,1.1428571428571428,0.1428571428571428,0.2857142857142857,5.571428571428571,1.0,2.857142857142857,1.1428571428571428,0.2857142857142857,6.428571428571429,0.1428571428571428,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,0.0,88.67,46.77,0.0,50.0,22.22,61.9,67.65,28.57,0.137654729783074,0.0587572433808811,0.1428571428571428,2.4285714285714284,0.0506558285714285,0.8571428571428571,5.714285714285714,6.0,0.1514759128571428,47.71428571428572,CB,82,33,100,91,94,94,80,97,95,70,86,91,61,88,89,11,80,83,82,45,65,65,64,98,52,52,64,42,33,70,52,82,97,6,94,79,71,97,91,86,88,94,91,97,67,33,97,76,82,85,76,94,94,67,76,88,36,85,79,6,82,82,79,45,58,55,61,100,52,52,64,42,33,70,52,82,97,6,94,76,67,85,82,76,79,91,85,91,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,8wb6zb0imo0295asm428cur55,M. Köhlert,Mats Köhlert,28.0,Defender,Germany,Defender,111.0,8.0,125.0,10.0,228.0,1.0,7.0,2.0,1.0,1.0,0.0,12.0,1.0,432.0,9.0,3.0,8.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,90.84,66.67,25.81,0.0,50.0,35.29,16.67,100.0,0.222470696831582,0.7801350789085539,1.0,7.0,0.1719104,4.0,14.0,22.0,0.8530925099999999,97.0,23.125,1.6666666666666667,26.041666666666668,2.083333333333333,47.5,0.2083333333333333,1.4583333333333337,0.4166666666666667,0.2083333333333333,0.2083333333333333,0.0,2.5,0.2083333333333333,1.875,0.625,1.6666666666666667,2.083333333333333,0.0,0.2083333333333333,0.0,0.2083333333333333,0.2083333333333333,0.0,0.2083333333333333,0.0,0.0,90.84,66.67,25.81,0.0,50.0,35.29,16.67,100.0,0.0463480618399129,0.162528141439282,0.2083333333333333,1.4583333333333337,0.0358146666666666,0.8333333333333334,2.916666666666667,4.583333333333334,0.1777276062499999,20.208333333333336,LB/LCB,62,94,94,59,69,19,84,38,44,53,28,25,6,62,34,66,28,47,69,47,22,16,12,78,53,53,100,100,56,12,97,12,25,97,50,88,50,50,44,53,50,44,62,69,69,88,88,69,69,19,88,38,38,50,28,19,6,62,34,81,25,47,62,47,25,12,12,75,53,53,100,100,56,12,97,12,25,97,38,88,50,62,50,56,56,75,69,69,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,Olti Hyseni,19.0,Attacker,Denmark,Striker,27.0,4.0,51.0,1.0,74.0,2.0,7.0,21.0,11.0,10.0,7.0,21.0,2.0,359.0,30.0,11.0,3.0,1.0,2.0,6.0,0.0,16.0,18.0,5.0,2.0,0.0,0.0,66.07,20.0,25.0,31.25,28.57,35.0,33.33,75.0,2.2583819625698087,0.746112628105526,10.0,8.0,0.20375772,2.0,2.0,7.0,1.10135788,24.0,6.768802228412256,1.0027855153203342,12.785515320334262,0.2506963788300835,18.551532033426184,0.5013927576601671,1.7548746518105849,5.264623955431754,2.75766016713092,2.5069637883008355,1.7548746518105849,5.264623955431754,0.5013927576601671,7.520891364902507,2.75766016713092,0.7520891364902507,0.2506963788300835,0.5013927576601671,1.504178272980501,0.0,4.011142061281337,4.512534818941504,1.2534818941504178,0.5013927576601671,0.0,0.0,66.07,20.0,25.0,31.25,28.57,35.0,33.33,75.0,0.5661681800314283,0.1870477340654522,2.5069637883008355,2.0055710306406684,0.051081322562674,0.5013927576601671,0.5013927576601671,1.7548746518105849,0.2761064323119777,6.016713091922005,LW,64,43,14,29,29,64,29,79,43,100,57,21,71,36,79,64,43,86,71,57,43,43,14,93,57,57,29,36,50,14,71,29,57,93,86,43,64,14,14,29,14,29,57,14,86,57,43,43,71,86,57,100,86,100,86,71,71,71,100,86,43,100,100,57,43,43,29,100,57,57,29,36,50,14,71,29,57,93,86,86,100,14,14,29,14,43,100,43,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,Filip Bundgaard,22.0,Attacker,Denmark,Striker,22.0,1.0,55.0,2.0,76.0,2.0,3.0,13.0,6.0,7.0,5.0,21.0,4.0,424.0,22.0,7.0,2.0,3.0,0.0,2.0,0.0,12.0,12.0,7.0,0.0,0.0,0.0,73.08,40.0,9.09,58.33,15.38,44.68,25.0,40.0,0.921466262739265,0.3032643040502783,7.0,10.0,0.27152503,1.0,7.0,6.0,0.50765579,29.0,4.669811320754717,0.2122641509433962,11.674528301886792,0.4245283018867924,16.132075471698112,0.4245283018867924,0.6367924528301887,2.759433962264151,1.2735849056603774,1.4858490566037736,1.0613207547169812,4.4575471698113205,0.8490566037735848,4.669811320754717,1.4858490566037736,0.4245283018867924,0.6367924528301887,0.0,0.4245283018867924,0.0,2.547169811320755,2.547169811320755,1.4858490566037736,0.0,0.0,0.0,73.08,40.0,9.09,58.33,15.38,44.68,25.0,40.0,0.1955942538833345,0.0643721400106722,1.4858490566037736,2.1226415094339623,0.0576350299528301,0.2122641509433962,1.4858490566037736,1.2735849056603774,0.107757125235849,6.15566037735849,LW,43,21,29,64,43,64,14,14,14,86,36,21,93,14,43,29,57,21,14,57,21,14,43,21,57,57,57,86,14,100,14,71,43,29,14,14,29,29,29,14,71,14,14,29,57,29,29,71,43,71,14,43,14,86,43,29,100,14,57,43,71,21,14,57,29,14,43,21,57,57,57,86,14,100,14,71,43,29,29,14,57,29,29,14,71,14,14,57,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,adra6wrtnrz7de6pmaf1ugm50,M. Younis,Marcus Younis,21.0,Attacker,Australia,Striker,15.0,4.0,68.0,1.0,79.0,3.0,8.0,13.0,12.0,1.0,4.0,24.0,2.0,510.0,36.0,9.0,4.0,0.0,1.0,4.0,0.0,17.0,17.0,5.0,1.0,0.0,0.0,86.81,100.0,19.05,29.41,30.77,34.78,37.5,57.14,1.2179001604931328,0.6963098683413003,3.0,18.0,0.6006236,2.0,2.0,3.0,0.6487722300000001,15.0,2.647058823529412,0.7058823529411764,12.0,0.1764705882352941,13.941176470588234,0.5294117647058824,1.4117647058823528,2.294117647058824,2.117647058823529,0.1764705882352941,0.7058823529411764,4.235294117647059,0.3529411764705882,6.352941176470588,1.588235294117647,0.7058823529411764,0.0,0.1764705882352941,0.7058823529411764,0.0,3.0,3.0,0.8823529411764706,0.1764705882352941,0.0,0.0,86.81,100.0,19.05,29.41,30.77,34.78,37.5,57.14,0.2149235577340822,0.1228782120602294,0.5294117647058824,3.176470588235294,0.1059924,0.3529411764705882,0.3529411764705882,0.5294117647058824,0.1144892170588235,2.647058823529412,RW,50,50,100,88,62,100,62,100,100,50,100,88,100,100,100,88,25,62,88,62,75,75,75,88,62,62,75,100,50,50,50,50,50,62,100,50,75,88,100,50,75,62,75,25,50,50,75,75,50,75,50,100,100,50,100,75,100,75,100,50,25,50,75,62,75,50,50,75,62,62,75,100,50,50,50,50,50,62,75,50,50,50,75,50,75,25,25,25,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,Oliver Villadsen,24.0,Defender,Denmark,Defender,131.0,6.0,185.0,6.0,310.0,4.0,12.0,4.0,1.0,3.0,2.0,31.0,17.0,666.0,14.0,9.0,9.0,20.0,0.0,1.0,1.0,12.0,13.0,6.0,0.0,0.0,0.0,86.59,33.33,30.0,50.0,25.0,51.67,57.14,75.0,0.3205891569995596,0.8608577553396124,0.0,31.0,0.8108911899999998,13.0,37.0,51.0,1.3722423500000005,145.0,17.7027027027027,0.8108108108108107,25.0,0.8108108108108107,41.89189189189189,0.5405405405405405,1.6216216216216215,0.5405405405405405,0.1351351351351351,0.4054054054054054,0.2702702702702702,4.189189189189189,2.2972972972972974,1.891891891891892,1.2162162162162162,1.2162162162162162,2.702702702702702,0.0,0.1351351351351351,0.1351351351351351,1.6216216216216215,1.7567567567567566,0.8108108108108107,0.0,0.0,0.0,86.59,33.33,30.0,50.0,25.0,51.67,57.14,75.0,0.0433228590539945,0.1163321290999476,0.0,4.189189189189189,0.1095798905405405,1.7567567567567566,5.0,6.891891891891891,0.1854381554054054,19.5945945945946,RB/RCB,67,100,100,42,83,12,100,50,25,75,67,75,100,83,88,75,75,42,58,96,100,100,96,42,54,54,83,42,58,46,67,17,62,75,50,100,29,100,100,100,88,100,75,67,50,92,92,33,75,8,100,50,17,75,67,33,92,75,75,67,42,42,58,100,92,100,100,42,54,54,83,42,58,46,67,17,62,75,42,92,29,100,100,100,83,83,75,58,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,d854rlweyk5wq6d2veyviukq2,C. Winther,Casper Winther,23.0,Midfielder,Denmark,Midfielder,78.0,18.0,223.0,13.0,283.0,3.0,15.0,10.0,2.0,8.0,5.0,22.0,8.0,549.0,5.0,6.0,6.0,14.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,84.48,43.33,40.91,100.0,30.0,55.0,37.5,50.0,0.5642242010056131,1.6030605086128236,1.0,14.0,0.30327233,8.0,51.0,53.0,1.1841464500000003,163.0,12.78688524590164,2.950819672131148,36.55737704918033,2.1311475409836067,46.39344262295082,0.4918032786885246,2.459016393442623,1.639344262295082,0.3278688524590164,1.3114754098360657,0.819672131147541,3.60655737704918,1.3114754098360657,0.819672131147541,0.9836065573770492,0.9836065573770492,2.295081967213115,0.1639344262295082,0.4918032786885246,0.0,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.0,0.1639344262295082,0.0,84.48,43.33,40.91,100.0,30.0,55.0,37.5,50.0,0.0924957706566578,0.2627968046906268,0.1639344262295082,2.295081967213115,0.049716775409836,1.3114754098360657,8.360655737704919,8.688524590163935,0.194122368852459,26.72131147540984,CM/AM,65,100,91,87,78,37,87,48,11,85,78,39,87,11,52,57,96,50,52,52,4,4,20,26,100,52,70,46,87,100,43,83,37,35,13,91,20,43,35,59,91,87,83,87,61,100,87,87,78,26,78,48,9,78,74,13,87,9,39,57,87,39,39,52,4,4,13,26,100,52,70,46,87,100,43,83,37,35,26,91,17,30,22,52,96,96,78,83,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,Birger Meling,31.0,Defender,Norway,Defender,81.0,1.0,87.0,13.0,167.0,2.0,7.0,4.0,2.0,2.0,0.0,23.0,2.0,406.0,6.0,8.0,9.0,11.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,88.36,76.47,10.0,33.33,100.0,65.71,40.0,75.0,0.5470122416224998,0.525276361323207,1.0,10.0,0.24073053,4.0,15.0,24.0,0.7600972799999998,80.0,17.95566502463054,0.2216748768472906,19.285714285714285,2.8817733990147785,37.01970443349754,0.4433497536945813,1.5517241379310345,0.8866995073891626,0.4433497536945813,0.4433497536945813,0.0,5.098522167487685,0.4433497536945813,1.3300492610837438,1.7733990147783252,1.995073891625616,2.438423645320197,0.8866995073891626,0.8866995073891626,0.2216748768472906,0.6650246305418719,0.8866995073891626,0.2216748768472906,0.2216748768472906,0.0,0.0,88.36,76.47,10.0,33.33,100.0,65.71,40.0,75.0,0.121258871295628,0.1164405727071148,0.2216748768472906,2.2167487684729066,0.053363910591133,0.8866995073891626,3.3251231527093594,5.320197044334975,0.1684944709359605,17.733990147783253,CB,15,74,36,47,15,6,91,67,39,92,30,64,9,45,89,94,20,100,95,95,74,80,64,88,52,52,61,97,67,56,98,97,21,79,76,88,71,68,67,71,48,65,70,15,18,79,48,55,18,6,97,70,52,91,30,76,15,52,100,97,21,100,100,100,85,88,79,94,52,52,61,97,67,56,98,97,21,79,88,94,76,82,85,82,55,79,91,21,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,Mads Madsen,28.0,Midfielder,Denmark,Midfielder,54.0,0.0,75.0,2.0,129.0,3.0,8.0,11.0,5.0,6.0,2.0,20.0,1.0,398.0,15.0,4.0,9.0,3.0,2.0,4.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,79.63,50.0,0.0,25.0,36.36,51.28,42.86,75.0,0.9459096242157964,0.6928852244526156,5.0,12.0,0.3713058,5.0,9.0,13.0,0.3823822599999999,59.0,12.21105527638191,0.0,16.959798994974875,0.4522613065326633,29.17085427135678,0.6783919597989949,1.809045226130653,2.487437185929648,1.1306532663316582,1.3567839195979898,0.4522613065326633,4.522613065326633,0.2261306532663316,3.3919597989949746,0.9045226130653266,2.0351758793969847,0.6783919597989949,0.4522613065326633,0.9045226130653266,0.0,0.9045226130653266,0.9045226130653266,0.2261306532663316,0.2261306532663316,0.0,0.0,79.63,50.0,0.0,25.0,36.36,51.28,42.86,75.0,0.2138991612548283,0.1566825884440588,1.1306532663316582,2.71356783919598,0.0839636231155778,1.1306532663316582,2.0351758793969847,2.939698492462312,0.0864683502512562,13.341708542713569,CM/AM,43,13,22,13,26,37,33,65,35,74,30,35,17,35,28,83,26,76,72,52,20,20,20,67,50,52,35,59,13,17,57,78,46,87,57,35,76,33,48,37,24,22,22,26,52,13,26,26,43,43,52,65,65,83,39,48,13,57,35,96,30,91,78,52,17,17,22,74,50,52,35,59,13,17,57,78,46,87,65,52,78,48,57,43,22,39,13,43,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,Thomas Delaney,35.0,Midfielder,Denmark,Midfielder,106.0,0.0,97.0,14.0,203.0,9.0,5.0,1.0,1.0,0.0,1.0,28.0,6.0,378.0,5.0,7.0,9.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,86.02,51.85,0.0,0.0,0.0,63.64,69.23,75.0,0.1063132819350369,0.3513922727731861,0.0,4.0,0.11806934,2.0,17.0,23.0,0.5131558599999999,102.0,25.23809523809524,0.0,23.09523809523809,3.333333333333333,48.33333333333333,2.142857142857143,1.1904761904761905,0.238095238095238,0.238095238095238,0.0,0.238095238095238,6.666666666666666,1.4285714285714286,1.1904761904761905,1.6666666666666663,2.142857142857143,1.6666666666666663,0.0,0.0,0.0,0.4761904761904761,0.4761904761904761,0.0,0.0,0.0,0.0,86.02,51.85,0.0,0.0,0.0,63.64,69.23,75.0,0.0253126861750087,0.0836648268507585,0.0,0.9523809523809524,0.0281117476190476,0.4761904761904761,4.047619047619048,5.476190476190476,0.1221799666666666,24.285714285714285,DM/CM,52,29,52,66,55,90,57,17,55,14,53,57,45,59,60,71,38,34,17,45,29,29,14,28,52,52,62,59,29,14,17,97,90,93,21,55,16,24,38,40,52,59,59,52,83,29,79,93,72,97,79,24,66,14,59,90,59,72,76,97,48,34,17,45,38,38,14,28,52,52,62,59,29,14,17,97,90,93,24,76,16,38,52,48,66,90,76,72,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,4pu28itweq7urzmmew3rwa8d1,A. Sørensen,Asger Sørensen,30.0,Defender,Denmark,Defender,205.0,0.0,73.0,21.0,278.0,7.0,1.0,2.0,2.0,0.0,0.0,15.0,3.0,362.0,4.0,3.0,4.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.98,77.78,0.0,0.0,50.0,55.56,46.67,80.0,0.2952176833050014,0.049496218162563,0.0,1.0,0.01935132,0.0,12.0,18.0,0.4094051399999999,175.0,50.966850828729285,0.0,18.14917127071823,5.220994475138122,69.11602209944752,1.7403314917127073,0.2486187845303867,0.4972375690607735,0.4972375690607735,0.0,0.0,3.729281767955801,0.7458563535911602,0.994475138121547,0.7458563535911602,0.994475138121547,5.220994475138122,0.2486187845303867,0.2486187845303867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.98,77.78,0.0,0.0,50.0,55.56,46.67,80.0,0.0733966615951661,0.0123056895984272,0.0,0.2486187845303867,0.0048111016574585,0.0,2.983425414364641,4.475138121546961,0.1017858082872927,43.50828729281768,CB,55,33,24,71,45,42,27,30,39,29,30,12,18,26,42,38,36,83,61,45,20,18,23,41,52,52,85,100,33,23,89,45,27,89,45,15,29,12,15,14,36,50,27,52,94,33,42,97,79,58,33,42,64,29,30,45,21,36,48,61,48,94,70,45,20,18,23,41,52,52,85,100,33,23,89,45,27,89,61,27,29,15,15,14,48,61,55,79,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,5lrx5tf18h09gaw67xjbt2vpw,A. Markgráf,Ákos Markgráf,21.0,Defender,Hungary,Defender,121.0,0.0,35.0,15.0,156.0,3.0,1.0,1.0,0.0,1.0,1.0,13.0,4.0,270.0,0.0,5.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.67,53.57,0.0,0.0,0.0,76.47,60.0,50.0,0.0576501504758731,0.0725081902202654,1.0,0.0,0.0,0.0,10.0,13.0,0.2919832999999999,82.0,40.333333333333336,0.0,11.666666666666666,5.0,52.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,4.333333333333333,1.3333333333333333,0.0,1.6666666666666667,1.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.67,53.57,0.0,0.0,0.0,76.47,60.0,50.0,0.019216716825291,0.0241693967400884,0.3333333333333333,0.0,0.0,0.0,3.333333333333333,4.333333333333333,0.0973277666666666,27.33333333333333,CB,27,33,6,52,12,15,27,17,9,70,70,6,30,6,67,24,20,36,24,45,20,18,23,41,52,52,36,70,33,23,24,100,61,27,15,27,71,5,5,14,23,32,9,18,70,33,15,88,48,33,52,33,9,85,82,48,62,6,97,68,27,36,24,45,20,18,23,41,52,52,36,70,33,23,24,100,61,27,15,42,88,5,5,14,58,55,48,33,Danish Superliga
