Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total att assist_Total,total mins played,total accurate long balls_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total att assist_p90,total accurate long balls_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total att assist_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Erzurumspor,ea2gyhkv6vwmxbxevdb4u3796,bqocnixeu841gq09mmg774xcl,M. Yumlu,Mustafa Yumlu,38,Defender,Türkiye,Defender,58.0,10.0,68.0,1.0,270.0,3.0,5.0,2.0,2.0,0.0,0.0,7.0,14.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.95,30.0,0.0,0.0,0.0,58.33,62.5,100.0,0.2082490564432148,0.1425628344605234,0.0,0.0,0.0,0.0,0.0,0.0,0.0954113,45.0,19.33333333333333,3.333333333333333,22.666666666666668,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0,2.333333333333333,4.666666666666667,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,83.95,30.0,0.0,0.0,0.0,58.33,62.5,100.0,0.0694163521477382,0.0475209448201744,0.0,0.0,0.0,0.0,0.0,0.0,0.0318037666666666,15.0,CB,21,3,6,42,8,32,45,61,17,17,3,30,8,74,23,9,41,32,80,39,24,24,41,48,52,52,12,3,41,23,24,53,53,89,48,61,33,18,18,23,5,5,9,15,21,3,9,53,9,48,52,70,17,17,9,55,6,91,23,12,41,32,86,39,24,32,41,48,52,52,12,3,41,23,24,53,53,89,48,79,33,18,18,23,5,5,18,18,Süper Lig
Erzurumspor,ea2gyhkv6vwmxbxevdb4u3796,ebx4h86svfnvegspalqgxqfah,E. Owusu,Elisha Owusu,28,Midfielder,Ghana,Midfielder,54.0,55.0,109.0,1.0,328.0,3.0,0.0,0.0,0.0,1.0,1.0,11.0,5.0,8.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,85.16,42.86,0.0,100.0,0.0,37.93,0.0,100.0,0.0,0.046601697984898,0.0,3.0,0.05612477,1.0,12.0,8.0,0.1584367899999999,55.0,14.817073170731708,15.091463414634148,29.90853658536585,0.274390243902439,0.8231707317073171,0.0,0.0,0.0,0.274390243902439,0.274390243902439,3.018292682926829,1.3719512195121952,2.1951219512195124,0.274390243902439,0.274390243902439,1.6463414634146345,0.0,0.0,0.0,0.0,0.0,1.0975609756097562,0.0,0.0,0.0,0.0,85.16,42.86,0.0,100.0,0.0,37.93,0.0,100.0,0.0,0.0127870512763439,0.0,0.8231707317073171,0.0154000893292682,0.274390243902439,3.292682926829269,2.1951219512195124,0.0434735094512194,15.091463414634148,DM/CM,26,34,26,19,12,6,7,18,24,24,21,57,94,22,41,76,37,18,28,41,22,43,43,51,51,51,41,12,37,88,22,15,9,97,7,21,19,32,24,35,38,22,18,24,32,29,26,12,9,6,7,18,21,21,12,65,97,21,38,74,37,18,28,41,22,50,43,51,51,51,41,12,37,88,22,15,9,97,7,21,19,32,21,26,35,21,15,24,Süper Lig
Eyüpspor,bmgtxgipsznlb1j20zwjti3xh,22nxw2a3w3cmhh1mdyvi2q1w4,C. Raux-Yao,Charles-André Raux Yao,24,Midfielder,France,Midfielder,57.0,65.0,120.0,10.0,377.0,10.0,2.0,4.0,2.0,8.0,8.0,28.0,2.0,3.0,6.0,5.0,1.0,2.0,2.0,2.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,86.33,66.67,33.33,62.5,25.0,53.85,18.18,33.33,0.3660737427410524,0.7107044363525268,1.0,17.0,0.36383343,5.0,17.0,14.0,0.4680372399999998,60.0,13.607427055702916,15.517241379310343,28.647214854111404,2.3872679045092835,2.3872679045092835,0.4774535809018567,0.9549071618037136,0.4774535809018567,1.909814323607427,1.909814323607427,6.684350132625994,0.4774535809018567,0.7161803713527851,1.4323607427055702,1.1936339522546418,0.2387267904509283,0.4774535809018567,0.4774535809018567,0.4774535809018567,0.0,0.2387267904509283,4.297082228116711,0.0,0.0,0.0,0.0,86.33,66.67,33.33,62.5,25.0,53.85,18.18,33.33,0.0873916096729302,0.1696641890496748,0.2387267904509283,4.058355437665782,0.0868567870026525,1.1936339522546418,4.058355437665782,3.342175066312997,0.1117330281167108,14.323607427055702,DM/CM,32,44,35,97,47,47,72,72,97,97,94,16,32,75,100,13,81,69,82,41,60,100,43,51,51,51,50,65,82,56,49,53,18,10,71,91,53,97,94,82,56,50,68,26,18,32,21,97,47,41,65,76,97,97,91,15,24,74,97,15,82,68,85,41,59,100,43,51,51,51,50,65,82,56,49,53,18,10,76,94,53,100,94,82,50,38,74,18,Süper Lig
Eyüpspor,bmgtxgipsznlb1j20zwjti3xh,36t3t3863x53d25qcgrto1vc9,K. Michalak,Konrad Michalak,28,Attacker,Poland,Striker,19.0,43.0,60.0,2.0,381.0,3.0,0.0,6.0,5.0,13.0,15.0,12.0,3.0,2.0,18.0,6.0,1.0,2.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,83.33,75.0,11.76,46.15,16.67,38.71,0.0,100.0,0.3841370735496717,0.156805489468411,2.0,4.0,0.16868869,0.0,1.0,1.0,0.11651051,17.0,4.488188976377953,10.15748031496063,14.173228346456693,0.4724409448818897,0.7086614173228346,0.0,1.4173228346456692,1.1811023622047243,3.070866141732284,3.543307086614173,2.8346456692913384,0.7086614173228346,0.4724409448818897,4.251968503937007,1.4173228346456692,0.2362204724409448,0.4724409448818897,0.2362204724409448,0.4724409448818897,0.0,0.2362204724409448,1.1811023622047243,0.0,0.0,0.0,0.0,83.33,75.0,11.76,46.15,16.67,38.71,0.0,100.0,0.0907410409959854,0.0370406668035616,0.4724409448818897,0.9448818897637796,0.039847722047244,0.0,0.2362204724409448,0.2362204724409448,0.0275221677165354,4.015748031496063,RW,13,23,20,20,33,20,27,47,73,77,13,60,63,73,60,37,47,20,60,33,23,47,33,53,53,53,80,83,33,40,30,27,20,97,20,20,27,13,20,7,7,10,20,13,20,20,20,20,33,20,20,40,67,67,7,60,60,80,60,33,47,27,67,33,27,47,33,53,53,53,80,83,33,40,30,27,20,97,20,13,27,13,20,7,7,7,20,13,Süper Lig
Eyüpspor,bmgtxgipsznlb1j20zwjti3xh,49nhfe5zbad64dm3yna8nw7h1,B. Boutobba,Bilal Boutobba,28,Attacker,France,Striker,27.0,38.0,64.0,1.0,273.0,2.0,1.0,11.0,7.0,15.0,15.0,14.0,0.0,0.0,12.0,9.0,0.0,1.0,4.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,82.05,40.0,6.25,60.0,18.18,41.18,25.0,0.0,0.950917827862195,0.1183740961531308,5.0,12.0,0.28152,3.0,3.0,4.0,0.07120032,22.0,8.901098901098901,12.527472527472527,21.0989010989011,0.3296703296703296,0.6593406593406593,0.3296703296703296,3.6263736263736255,2.307692307692308,4.945054945054945,4.945054945054945,4.615384615384616,0.0,0.0,3.956043956043956,2.967032967032967,0.0,0.3296703296703296,1.3186813186813189,0.989010989010989,0.0,0.6593406593406593,0.989010989010989,0.0,0.0,0.0,0.0,82.05,40.0,6.25,60.0,18.18,41.18,25.0,0.0,0.3134893938007236,0.0390244273032299,1.6483516483516485,3.956043956043956,0.0928087912087912,0.989010989010989,0.989010989010989,1.3186813186813189,0.0234726329670329,7.252747252747253,RW,33,13,27,10,23,43,77,80,80,77,20,17,20,50,93,17,30,67,87,33,50,30,33,53,53,53,73,20,20,80,40,33,47,17,60,13,73,73,73,40,23,27,7,20,47,27,33,13,27,47,93,87,93,87,53,17,20,60,93,17,40,87,93,33,60,33,33,53,53,53,73,20,20,80,40,33,47,17,80,20,87,87,80,47,33,27,13,33,Süper Lig
Eyüpspor,bmgtxgipsznlb1j20zwjti3xh,4kpo70fwdpxraer1j1m1zlhey,C. Massanga,Chandrel Massanga,27,Midfielder,Congo,Midfielder,126.0,114.0,239.0,3.0,450.0,14.0,3.0,7.0,0.0,4.0,4.0,18.0,8.0,4.0,0.0,3.0,6.0,1.0,7.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,87.87,50.0,100.0,75.0,28.57,56.25,37.5,85.71,0.4286305668225558,0.2594304226872717,5.0,8.0,0.16084204,5.0,30.0,29.0,0.7499003300000001,152.0,25.2,22.8,47.8,0.6,2.8,0.6,1.4,0.0,0.8,0.8,3.6,1.6,0.8,0.0,0.6,1.2,0.2,1.4,0.2,0.0,0.4,1.0,0.0,0.0,0.0,0.0,87.87,50.0,100.0,75.0,28.57,56.25,37.5,85.71,0.0857261133645111,0.0518860845374543,1.0,1.6,0.0321684079999999,1.0,6.0,5.8,0.149980066,30.4,DM/CM,97,87,97,53,65,66,91,18,72,68,68,82,59,9,79,76,75,96,66,41,82,57,43,51,51,51,65,25,100,68,53,68,53,90,79,71,93,78,71,82,97,97,97,100,79,74,76,40,56,49,82,18,53,50,35,71,28,9,68,59,74,91,56,41,79,41,43,51,51,51,65,25,100,68,53,68,53,90,74,56,91,65,65,76,88,91,94,88,Süper Lig
Eyüpspor,bmgtxgipsznlb1j20zwjti3xh,59wstv80ln55vyuubbv4u54wk,David Costa,David José Soares Oliveira Furtado Costa,22,Midfielder,Cabo Verde,Midfielder,49.0,43.0,92.0,2.0,282.0,3.0,1.0,3.0,0.0,0.0,0.0,10.0,4.0,3.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,84.4,60.0,0.0,0.0,0.0,47.62,33.33,100.0,0.1871548081635937,0.0900185881410417,2.0,1.0,0.02756312,0.0,9.0,5.0,0.1002749499999999,35.0,15.638297872340424,13.72340425531915,29.361702127659576,0.6382978723404256,0.9574468085106383,0.3191489361702128,0.9574468085106383,0.0,0.0,0.0,3.191489361702128,1.2765957446808511,0.9574468085106383,0.6382978723404256,0.0,0.3191489361702128,0.0,0.9574468085106383,0.3191489361702128,0.0,0.0,2.5531914893617023,0.0,0.0,0.0,0.0,84.4,60.0,0.0,0.0,0.0,47.62,33.33,100.0,0.0597302579245511,0.0287293366407579,0.6382978723404256,0.3191489361702128,0.0087967404255319,0.0,2.872340425531915,1.5957446808510638,0.0320026436170212,11.170212765957446,DM/CM,21,19,18,37,12,22,53,18,7,7,12,35,32,38,12,13,37,82,66,41,22,79,43,51,51,51,35,51,37,12,22,32,43,97,38,32,76,10,12,13,22,13,9,15,38,18,24,44,15,29,68,18,7,7,21,62,44,41,12,18,37,82,71,41,22,91,43,51,51,51,35,51,37,12,22,32,43,97,44,35,79,9,9,13,29,12,9,15,Süper Lig
Eyüpspor,bmgtxgipsznlb1j20zwjti3xh,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,Jawad El Yamiq,34,Defender,Morocco,Defender,111.0,56.0,167.0,2.0,405.0,22.0,6.0,8.0,7.0,1.0,1.0,13.0,18.0,6.0,10.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,86.08,57.89,0.0,100.0,25.0,61.9,66.67,50.0,0.8656272366821114,0.0732167329300839,0.0,1.0,0.01935132,0.0,15.0,17.0,0.3524725099999998,103.0,24.666666666666668,12.444444444444445,37.11111111111112,0.4444444444444444,4.888888888888889,1.3333333333333333,1.7777777777777777,1.5555555555555556,0.2222222222222222,0.2222222222222222,2.888888888888889,4.0,1.3333333333333333,2.2222222222222223,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,86.08,57.89,0.0,100.0,25.0,61.9,66.67,50.0,0.1923616081515803,0.0162703850955742,0.0,0.2222222222222222,0.0043002933333333,0.0,3.333333333333333,3.7777777777777777,0.0783272244444444,22.88888888888889,CB,39,39,39,70,95,42,100,100,45,45,32,52,79,97,58,24,41,70,80,39,85,44,41,48,52,52,30,65,41,85,55,61,59,33,100,58,33,39,38,23,56,59,48,42,33,36,33,67,94,36,97,100,55,55,21,47,73,97,61,21,41,76,79,39,91,45,41,48,52,52,30,65,41,85,55,61,59,33,100,58,33,42,39,23,55,64,45,42,Süper Lig
Eyüpspor,bmgtxgipsznlb1j20zwjti3xh,96biphxqiig7j3tjpncib9l3o,T. Ülvan,Talha Ülvan,25,Defender,Türkiye,Defender,69.0,73.0,137.0,8.0,437.0,10.0,0.0,1.0,0.0,4.0,4.0,9.0,8.0,4.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,91.33,62.5,35.71,50.0,0.0,33.33,0.0,60.0,0.045115513643677,0.8659000939897439,1.0,10.0,0.22165444,5.0,17.0,19.0,0.6525854299999998,72.0,14.210526315789474,15.034324942791764,28.215102974828376,1.647597254004577,2.059496567505721,0.0,0.205949656750572,0.0,0.8237986270022883,0.8237986270022883,1.853546910755149,1.647597254004577,0.8237986270022883,0.205949656750572,0.4118993135011441,0.6178489702517163,1.0297482837528604,0.205949656750572,0.205949656750572,0.0,0.0,0.4118993135011441,0.0,0.0,0.0,0.0,91.33,62.5,35.71,50.0,0.0,33.33,0.0,60.0,0.009291524549041,0.1783318271374758,0.205949656750572,2.059496567505721,0.0456496558352402,1.0297482837528604,3.501144164759725,3.91304347826087,0.1343997453089244,14.828375286041192,RB/RCB,53,60,47,83,53,13,27,17,67,67,7,33,47,10,60,30,90,77,83,43,27,30,37,47,53,53,93,100,100,47,27,7,13,23,13,87,80,93,93,83,73,77,73,50,33,47,33,73,47,13,27,17,67,67,7,20,33,13,67,20,93,73,80,43,27,33,37,47,53,53,93,100,100,47,27,7,13,23,13,80,80,93,87,80,53,80,60,33,Süper Lig
Eyüpspor,bmgtxgipsznlb1j20zwjti3xh,9r28zj6fz3z8dzojktwambsut,Z. Jules,Zak Jules,29,Defender,Scotland,Defender,182.0,60.0,241.0,2.0,450.0,8.0,9.0,3.0,3.0,1.0,1.0,19.0,28.0,0.0,7.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,93.41,50.0,100.0,100.0,66.67,57.58,60.0,33.33,0.4282895622564687,0.1852520785822711,0.0,2.0,0.03682666,2.0,17.0,15.0,0.52724954,148.0,36.4,12.0,48.2,0.4,1.6,1.8,0.6,0.6,0.2,0.2,3.8,5.6,0.0,1.4,0.2,0.6,0.2,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,93.41,50.0,100.0,100.0,66.67,57.58,60.0,33.33,0.0856579124512937,0.0370504157164542,0.0,0.4,0.007365332,0.4,3.4,3.0,0.105449908,29.6,CB,76,48,67,70,38,67,59,74,45,45,56,86,3,92,58,52,86,32,33,89,85,8,91,48,52,52,85,41,98,85,91,48,47,11,76,79,33,52,45,80,73,55,82,64,61,33,58,62,21,56,48,61,41,41,45,77,3,82,52,35,85,32,33,82,74,8,88,48,52,52,85,41,98,85,91,48,47,11,58,70,33,47,45,71,59,52,70,61,Süper Lig
Eyüpspor,bmgtxgipsznlb1j20zwjti3xh,bdslzeqnm2a3o9yr1tsxuoydw,A. Abdullahi,Ahmed Abdullahi,22,Attacker,Nigeria,Striker,18.0,16.0,34.0,3.0,384.0,2.0,13.0,3.0,1.0,9.0,9.0,27.0,1.0,1.0,12.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,70.83,66.67,0.0,44.44,33.33,43.55,44.83,100.0,0.2897191468090326,0.2011720475070499,2.0,1.0,0.02385149,3.0,1.0,2.0,0.0566192599999999,9.0,4.21875,3.75,7.96875,0.703125,0.46875,3.046875,0.703125,0.234375,2.109375,2.109375,6.328125,0.234375,0.234375,2.8125,0.9375,0.46875,0.0,0.46875,0.234375,0.234375,0.234375,2.109375,0.0,0.0,0.0,0.0,70.83,66.67,0.0,44.44,33.33,43.55,44.83,100.0,0.067902925033367,0.0471496986344648,0.46875,0.234375,0.00559019296875,0.703125,0.234375,0.46875,0.0132701390624999,2.109375,ST,41,11,26,37,48,87,4,4,70,70,93,26,48,37,69,70,26,41,30,43,13,80,35,52,52,52,33,61,26,50,50,56,52,89,7,33,39,15,11,65,19,22,15,22,33,4,19,37,41,81,4,4,67,67,81,24,48,22,67,70,26,41,22,37,7,74,35,52,52,52,33,61,26,50,50,56,52,89,4,37,37,11,11,56,15,22,15,4,Süper Lig
Eyüpspor,bmgtxgipsznlb1j20zwjti3xh,bwidvw0d22al8ohttylbvn28k,S. Giordano,Simone Giordano,24,Defender,Italy,Defender,49.0,59.0,103.0,6.0,272.0,6.0,1.0,2.0,0.0,2.0,2.0,12.0,8.0,0.0,1.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,85.83,37.5,33.33,100.0,0.0,60.0,0.0,50.0,0.0744013172159668,0.6736747601419224,1.0,5.0,0.1191361399999999,3.0,7.0,10.0,0.4942886299999999,58.0,16.21323529411765,19.522058823529413,34.080882352941174,1.9852941176470589,1.9852941176470589,0.3308823529411764,0.6617647058823529,0.0,0.6617647058823529,0.6617647058823529,3.9705882352941178,2.647058823529412,0.0,0.3308823529411764,0.6617647058823529,0.3308823529411764,1.6544117647058825,0.6617647058823529,0.0,0.0,0.0,2.3161764705882355,0.0,0.0,0.0,0.0,85.83,37.5,33.33,100.0,0.0,60.0,0.0,50.0,0.0246180829023419,0.2229070897528419,0.3308823529411764,1.6544117647058825,0.0394200463235293,0.9926470588235294,2.3161764705882355,3.308823529411765,0.1635513849264705,19.19117647058824,LB/LCB,33,62,33,95,36,19,50,24,36,36,29,40,7,24,62,14,98,79,36,40,29,90,43,48,52,52,62,33,79,95,29,76,10,40,43,90,60,57,52,62,29,38,57,33,52,76,62,100,52,19,52,24,43,43,43,62,7,24,71,19,100,95,36,40,29,95,43,48,52,52,62,33,79,95,29,76,10,40,43,100,71,62,57,67,43,43,81,62,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,Nélson Cabral Semedo,32,Defender,Portugal,Defender,68.0,47.0,115.0,2.0,293.0,8.0,0.0,1.0,1.0,5.0,6.0,14.0,4.0,2.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,82.14,42.11,0.0,80.0,100.0,63.64,0.0,37.5,0.0736825491284683,0.1058962779785572,0.0,5.0,0.13328899,0.0,7.0,6.0,0.1850157,47.0,20.88737201365188,14.436860068259383,35.32423208191126,0.6143344709897611,2.4573378839590445,0.0,0.3071672354948805,0.3071672354948805,1.5358361774744027,1.843003412969284,4.300341296928328,1.2286689419795225,0.6143344709897611,2.4573378839590445,1.2286689419795225,0.9215017064846416,0.0,0.0,0.0,0.0,0.3071672354948805,0.6143344709897611,0.0,0.0,0.0,0.0,82.14,42.11,0.0,80.0,100.0,63.64,0.0,37.5,0.0226328649200073,0.0325278669558708,0.0,1.5358361774744027,0.0409420105802047,0.0,2.150170648464164,1.843003412969284,0.0568307610921501,14.436860068259383,RB/RCB,47,20,27,33,40,13,27,40,77,83,30,13,17,93,90,30,20,33,33,43,73,30,37,47,53,53,40,33,20,77,100,93,13,7,27,40,40,57,47,20,13,7,7,7,67,40,47,47,53,13,33,47,80,93,60,13,27,100,87,47,20,33,33,43,87,47,37,47,53,53,40,33,20,77,100,93,13,7,40,40,40,67,67,20,27,13,27,27,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,Vedat Muriqi,32,Attacker,Kosovo,Striker,24.0,30.0,54.0,3.0,256.0,3.0,8.0,12.0,11.0,1.0,1.0,16.0,2.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,2.0,7.0,7.0,1.0,0.0,0.0,0.0,81.82,75.0,0.0,100.0,58.33,41.03,40.0,0.0,1.6737543253685667,0.2799998969756558,1.0,3.0,0.0682155,2.0,5.0,5.0,0.2014525,18.0,8.4375,10.546875,18.984375,1.0546875,1.0546875,2.8125,4.21875,3.8671875,0.3515625,0.3515625,5.625,0.703125,0.0,4.921875,0.3515625,0.0,0.0,0.3515625,0.0,0.703125,2.4609375,2.4609375,0.3515625,0.0,0.0,0.0,81.82,75.0,0.0,100.0,58.33,41.03,40.0,0.0,0.5884292550123867,0.0984374637805039,0.3515625,1.0546875,0.0239820117187499,0.703125,1.7578125,1.7578125,0.0708231445312499,6.328125,ST,63,54,54,37,72,67,76,87,9,9,35,52,15,52,28,15,26,20,9,67,94,70,81,52,52,52,70,83,26,98,93,44,28,15,89,48,17,41,41,44,63,57,37,63,81,74,74,48,81,78,96,96,11,11,67,59,15,78,37,15,26,26,9,81,96,89,93,52,52,52,70,83,26,98,93,44,28,15,93,59,26,44,41,56,70,67,56,67,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,Milan Skriniar,31,Defender,Slovakia,Defender,220.0,99.0,319.0,3.0,450.0,13.0,8.0,4.0,4.0,2.0,2.0,27.0,19.0,5.0,5.0,2.0,8.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,92.46,50.0,0.0,100.0,50.0,77.14,88.89,61.54,0.5047051702782253,0.1831761428721478,0.0,1.0,0.01935132,0.0,24.0,24.0,0.52587493,210.0,44.0,19.8,63.8,0.6,2.6,1.6,0.8,0.8,0.4,0.4,5.4,3.8,1.0,1.0,0.4,1.6,0.0,0.0,0.0,0.2,0.4,1.0,0.0,0.0,0.0,0.0,92.46,50.0,0.0,100.0,50.0,77.14,88.89,61.54,0.100941034055645,0.0366352285744295,0.0,0.2,0.003870264,0.0,4.8,4.8,0.105174986,42.0,CB,94,85,94,86,56,56,74,86,68,67,95,56,65,74,77,97,41,32,33,89,85,80,41,48,52,52,76,41,41,85,83,97,97,52,82,76,33,39,38,23,94,91,79,91,91,73,88,74,50,42,62,80,61,61,86,38,56,59,67,97,41,32,33,82,74,76,41,48,52,52,76,41,41,85,83,97,97,52,70,67,33,38,36,23,88,82,67,85,Süper Lig
Fenerbahçe,8lroq0cbhdxj8124qtxwrhvmm,59hf5uowq19ra4t40gjnco0ve,İ. Yüksek,Ismail Yüksek,27,Midfielder,Türkiye,Midfielder,55.0,49.0,104.0,2.0,205.0,5.0,2.0,7.0,2.0,2.0,2.0,20.0,0.0,2.0,2.0,2.0,7.0,0.0,5.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,87.39,50.0,0.0,100.0,42.86,50.0,25.0,58.33,0.8506268336628513,0.1764693959454328,5.0,3.0,0.06279657,1.0,9.0,9.0,0.17364543,62.0,24.14634146341464,21.51219512195122,45.65853658536586,0.8780487804878049,2.1951219512195124,0.8780487804878049,3.073170731707317,0.8780487804878049,0.8780487804878049,0.8780487804878049,8.78048780487805,0.0,0.8780487804878049,0.8780487804878049,0.8780487804878049,3.073170731707317,0.0,2.1951219512195124,1.3170731707317074,0.0,1.3170731707317074,1.7560975609756098,0.0,0.0,0.0,0.0,87.39,50.0,0.0,100.0,42.86,50.0,25.0,58.33,0.3734459269739347,0.0774743689516534,2.1951219512195124,1.3170731707317074,0.0275692258536585,0.4390243902439024,3.951219512195122,3.951219512195122,0.0762345790243902,27.21951219512196,DM/CM,29,26,24,37,22,47,91,72,40,40,74,3,12,38,66,85,37,88,93,41,94,43,43,51,51,51,59,25,37,88,81,47,26,53,100,53,93,32,38,35,22,29,21,29,74,65,59,59,38,71,100,91,65,59,100,3,35,56,88,100,37,100,97,41,100,74,43,51,51,51,59,25,37,88,81,47,26,53,100,74,100,50,50,47,47,65,35,79,Süper Lig
