Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Eintracht Braunschweig,kxpw3rqn4ukt7nqmtjj62lbn,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,Mehmet Can Aydin,24,Midfielder,Türkiye,Midfielder,91.0,97.0,14.0,185.0,12.0,3.0,9.0,3.0,6.0,0.0,5.0,5.0,37.0,17.0,2.0,6.0,450.0,3.0,6.0,14.0,3.0,6.0,3.0,1.0,0.0,0.0,79.74,48.28,14.29,60.0,33.33,69.81,80.0,75.0,0.3914693488999874,0.1792121894291271,4.0,6.0,0.13061733,6.0,24.0,26.0,0.6627381499999998,94.0,18.2,19.4,2.8,37.0,2.4,0.6,1.8,0.6,1.2,0.0,1.0,1.0,7.4,3.4,0.4,1.2,0.6,1.2,2.8,0.6,1.2,0.6,0.2,0.0,0.0,79.74,48.28,14.29,60.0,33.33,69.81,80.0,75.0,0.0782938697799974,0.0358424378858254,0.8,1.2,0.026123466,1.2,4.8,5.2,0.1325476299999999,18.8,DM/CM,63,74,87,61,90,44,95,56,95,18,65,63,95,87,92,74,90,47,100,79,66,92,82,52,52,16,52,68,73,68,100,100,74,52,39,92,65,65,94,76,94,90,65,45,65,74,48,87,35,90,48,94,18,58,58,94,81,90,61,84,39,97,74,48,92,73,52,52,16,52,68,73,68,100,100,74,39,26,92,58,58,87,74,87,81,52,2. Bundesliga
Eintracht Braunschweig,kxpw3rqn4ukt7nqmtjj62lbn,3ggalwxtvh3sdvddquw10u3qi,A. Hoti,Andi Hoti,23,Defender,Kosovo,Defender,96.0,36.0,4.0,132.0,5.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,12.0,13.0,0.0,5.0,259.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,87.42,26.67,0.0,100.0,0.0,50.0,55.56,100.0,0.3719807540798463,0.1025090331831754,0.0,3.0,0.06207,1.0,8.0,10.0,0.25326942,64.0,33.35907335907336,12.50965250965251,1.38996138996139,45.86872586872587,1.7374517374517375,0.3474903474903475,1.0424710424710424,1.0424710424710424,0.0,0.694980694980695,0.694980694980695,0.694980694980695,4.1698841698841695,4.517374517374518,0.0,1.7374517374517375,0.0,1.7374517374517375,1.0424710424710424,0.694980694980695,0.694980694980695,0.0,0.0,0.0,0.0,87.42,26.67,0.0,100.0,0.0,50.0,55.56,100.0,0.1292597214949273,0.0356208995617211,0.0,1.0424710424710424,0.0215687258687258,0.3474903474903475,2.77992277992278,3.474903474903475,0.0880086787644787,22.23938223938224,CB,24,9,8,15,24,38,64,80,30,95,68,65,15,18,42,45,21,61,53,86,23,42,44,45,52,58,9,42,94,21,32,42,95,73,55,32,56,52,58,27,26,27,12,64,30,15,55,39,45,88,91,30,100,82,76,36,36,42,73,21,79,70,94,45,42,44,45,52,58,9,42,94,21,32,42,95,85,64,32,73,73,64,36,55,58,24,2. Bundesliga
Eintracht Braunschweig,kxpw3rqn4ukt7nqmtjj62lbn,4rbwu9j1hucsm95jertjbju38,M. Marie,Max Marie,21,Midfielder,Germany,Midfielder,53.0,108.0,12.0,161.0,1.0,10.0,8.0,6.0,2.0,1.0,23.0,23.0,24.0,4.0,0.0,6.0,420.0,4.0,18.0,6.0,8.0,7.0,0.0,2.0,0.0,0.0,86.1,85.71,0.0,34.78,50.0,40.68,11.11,70.0,0.6756240603054664,0.8924469580246608,2.0,19.0,0.42414796,9.0,16.0,18.0,0.70511286,81.0,11.357142857142856,23.142857142857142,2.571428571428571,34.5,0.2142857142857142,2.142857142857143,1.7142857142857142,1.2857142857142856,0.4285714285714285,0.2142857142857142,4.928571428571428,4.928571428571428,5.142857142857142,0.8571428571428571,0.0,1.2857142857142856,0.8571428571428571,3.8571428571428568,1.2857142857142856,1.7142857142857142,1.5,0.0,0.4285714285714285,0.0,0.0,86.1,85.71,0.0,34.78,50.0,40.68,11.11,70.0,0.1447765843511713,0.1912386338624273,0.4285714285714285,4.071428571428571,0.0908888485714285,1.9285714285714284,3.4285714285714284,3.8571428571428568,0.1510956128571428,17.357142857142858,DM/CM,10,81,74,52,8,100,85,97,48,45,100,100,58,18,31,74,100,100,66,98,82,34,98,52,52,68,100,34,48,89,16,10,66,81,97,61,100,100,100,58,73,94,50,6,74,65,39,6,94,84,100,52,48,100,100,55,16,31,74,100,100,65,100,77,34,97,52,52,68,100,34,48,89,16,10,66,81,94,58,97,97,100,52,61,94,35,2. Bundesliga
Eintracht Braunschweig,kxpw3rqn4ukt7nqmtjj62lbn,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,Florian Flick,26,Midfielder,Germany,Midfielder,103.0,136.0,21.0,239.0,8.0,1.0,6.0,4.0,2.0,0.0,1.0,1.0,19.0,9.0,1.0,6.0,447.0,3.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,87.55,72.41,0.0,0.0,50.0,61.29,0.0,90.0,0.7201015237110033,0.0449145319320889,1.0,14.0,0.28786676,5.0,29.0,16.0,0.3855231299999998,150.0,20.73825503355705,27.382550335570468,4.228187919463087,48.12080536912752,1.610738255033557,0.2013422818791946,1.2080536912751678,0.8053691275167785,0.4026845637583892,0.0,0.2013422818791946,0.2013422818791946,3.825503355704698,1.812080536912752,0.2013422818791946,1.2080536912751678,0.6040268456375839,0.8053691275167785,0.2013422818791946,0.0,1.812080536912752,0.0,0.0,0.0,0.0,87.55,72.41,0.0,0.0,50.0,61.29,0.0,90.0,0.1449868839686584,0.0090431943487427,0.2013422818791946,2.8187919463087248,0.0579597503355704,1.006711409395973,5.8389261744966445,3.221476510067114,0.0776221067114093,30.201342281879192,DM/CM,81,94,100,90,71,10,63,76,48,18,18,16,42,55,74,74,90,32,8,15,94,34,35,52,52,77,97,34,15,89,94,5,90,87,10,34,89,87,84,92,63,48,94,68,90,100,87,68,6,55,65,39,18,13,13,26,45,61,68,94,16,3,15,94,34,35,52,52,77,97,34,15,89,94,5,90,84,10,26,84,84,84,87,45,35,94,2. Bundesliga
Eintracht Braunschweig,kxpw3rqn4ukt7nqmtjj62lbn,6las8etwx9c9kdkcip8gz26wa,K. Ehlers,Kevin Ehlers,25,Defender,Germany,Defender,176.0,93.0,10.0,269.0,9.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,21.0,23.0,1.0,4.0,450.0,2.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,88.49,38.46,0.0,100.0,66.67,63.64,52.94,50.0,0.4062740081563898,0.0800264635142122,0.0,3.0,0.05731012,1.0,23.0,20.0,0.4355722100000002,176.0,35.2,18.6,2.0,53.8,1.8,0.2,0.6,0.6,0.0,0.0,0.2,0.2,4.2,4.6,0.2,0.8,0.4,0.6,0.6,0.2,0.8,0.0,0.0,0.0,0.0,88.49,38.46,0.0,100.0,66.67,63.64,52.94,50.0,0.0812548016312779,0.0160052927028424,0.0,0.6,0.011462024,0.2,4.6,4.0,0.087114442,35.2,RB/RCB,100,90,83,100,88,19,48,83,17,24,14,14,57,90,88,57,86,29,52,36,50,26,40,40,52,95,29,26,98,90,95,71,26,76,29,17,48,43,24,95,90,52,100,100,86,71,100,86,5,33,76,17,24,12,12,48,90,81,50,76,24,45,29,31,26,40,40,52,95,29,26,98,90,95,71,26,57,14,17,40,38,14,86,62,38,100,2. Bundesliga
Eintracht Braunschweig,kxpw3rqn4ukt7nqmtjj62lbn,aw83l7afhw2lhkg8qm7mbnms4,J. Urbich,Jan Urbich,22,Attacker,Germany,Striker,14.0,18.0,0.0,32.0,6.0,4.0,13.0,11.0,2.0,1.0,3.0,3.0,13.0,1.0,3.0,0.0,272.0,9.0,22.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,68.09,0.0,0.0,33.33,69.23,36.11,31.58,50.0,2.0726549998023107,0.1666664240798334,2.0,1.0,0.01935132,0.0,2.0,2.0,0.04945066,6.0,4.632352941176471,5.955882352941177,0.0,10.588235294117649,1.9852941176470589,1.3235294117647058,4.301470588235294,3.639705882352941,0.6617647058823529,0.3308823529411764,0.9926470588235294,0.9926470588235294,4.301470588235294,0.3308823529411764,0.9926470588235294,0.0,2.9779411764705883,7.279411764705882,1.3235294117647058,0.3308823529411764,0.3308823529411764,0.0,0.3308823529411764,0.0,0.0,68.09,0.0,0.0,33.33,69.23,36.11,31.58,50.0,0.6858049631698823,0.0551469785558272,0.6617647058823529,0.3308823529411764,0.0064030102941176,0.0,0.6617647058823529,0.6617647058823529,0.0163623507352941,1.9852941176470589,ST,28,10,17,17,69,52,72,71,55,21,29,26,29,19,86,33,91,71,60,16,31,34,71,52,52,34,17,34,31,100,17,31,52,90,14,53,16,10,14,28,21,17,3,55,21,17,24,76,62,90,93,66,24,28,28,45,21,97,33,100,93,79,17,34,34,83,52,52,34,17,34,31,100,17,31,52,100,17,62,17,10,14,34,21,14,3,2. Bundesliga
Eintracht Braunschweig,kxpw3rqn4ukt7nqmtjj62lbn,cyvk6luj08lo8hpgimx518yl0,Y. Sturm,Yann Sturm,21,Midfielder,Germany,Midfielder,17.0,47.0,2.0,63.0,0.0,7.0,18.0,13.0,5.0,3.0,22.0,25.0,20.0,0.0,2.0,1.0,389.0,10.0,27.0,4.0,14.0,1.0,1.0,1.0,0.0,0.0,74.12,50.0,100.0,63.64,55.56,52.63,0.0,50.0,2.3422058266448165,0.5053476997979756,13.0,20.0,0.5653199799999999,7.0,4.0,10.0,0.5464470399999999,33.0,3.933161953727507,10.874035989717225,0.4627249357326478,14.575835475578408,0.0,1.6195372750642674,4.16452442159383,3.007712082262211,1.1568123393316196,0.6940874035989718,5.089974293059126,5.784061696658098,4.627249357326479,0.0,0.4627249357326478,0.2313624678663239,2.31362467866324,6.246786632390746,0.9254498714652956,3.2390745501285347,0.2313624678663239,0.2313624678663239,0.2313624678663239,0.0,0.0,74.12,50.0,100.0,63.64,55.56,52.63,0.0,50.0,0.541898520303428,0.1169184909558298,3.007712082262211,4.627249357326479,0.1307938257069408,1.6195372750642674,0.9254498714652956,2.31362467866324,0.1264273357326478,7.63496143958869,LM/LCM,20,20,20,20,15,55,80,90,70,70,100,100,50,10,85,45,100,90,30,100,15,40,75,55,55,20,60,100,90,100,90,15,45,100,50,100,95,100,80,25,25,60,20,10,10,20,10,15,50,90,90,70,70,100,100,40,10,80,40,100,90,30,100,10,40,80,55,55,20,60,100,90,100,90,15,45,100,50,100,100,100,90,10,20,50,10,2. Bundesliga
Eintracht Braunschweig,kxpw3rqn4ukt7nqmtjj62lbn,esb5jfhw65o0dgbs6gwvibyeh,A. Opoku,Aaron Opoku,27,Attacker,Germany,Striker,19.0,82.0,2.0,94.0,3.0,18.0,7.0,3.0,4.0,1.0,13.0,13.0,16.0,4.0,1.0,2.0,381.0,2.0,19.0,2.0,6.0,3.0,7.0,1.0,0.0,0.0,71.76,50.0,33.33,46.15,28.57,43.24,33.33,60.0,0.9080491002519308,1.616555603006912,2.0,19.0,0.6004226500000001,5.0,10.0,16.0,0.6564946199999999,57.0,4.488188976377953,19.37007874015748,0.4724409448818897,22.20472440944882,0.7086614173228346,4.251968503937007,1.653543307086614,0.7086614173228346,0.9448818897637796,0.2362204724409448,3.070866141732284,3.070866141732284,3.779527559055118,0.9448818897637796,0.2362204724409448,0.4724409448818897,0.4724409448818897,4.488188976377953,0.4724409448818897,1.4173228346456692,0.7086614173228346,1.653543307086614,0.2362204724409448,0.0,0.0,71.76,50.0,33.33,46.15,28.57,43.24,33.33,60.0,0.214499787461086,0.3818635282693493,0.4724409448818897,4.488188976377953,0.1418321220472441,1.1811023622047243,2.3622047244094486,3.779527559055118,0.1550774692913385,13.464566929133856,RW,100,100,88,100,62,100,38,25,100,25,88,62,75,75,100,75,62,50,38,62,75,100,100,62,62,50,62,100,50,75,50,38,62,75,100,25,100,100,75,100,100,50,100,50,75,75,75,50,100,25,25,50,25,50,25,25,75,100,75,50,25,25,25,50,75,100,62,62,50,62,100,50,75,50,38,62,50,100,25,75,75,75,100,100,50,100,2. Bundesliga
Arminia Bielefeld,bdlavlqj0dshxnepyfanzwu47,2pr5dhz0lfsy86ka37xoeub8q,J. Grodowski,Joel Grodowski,28,Attacker,Germany,Striker,21.0,31.0,4.0,52.0,8.0,2.0,14.0,12.0,2.0,5.0,15.0,15.0,24.0,4.0,4.0,1.0,417.0,7.0,28.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,72.22,80.0,0.0,53.33,50.0,40.0,36.36,50.0,1.6892195321428711,0.1659884803541601,5.0,7.0,0.21644574,6.0,1.0,4.0,0.26879043,21.0,4.532374100719424,6.690647482014388,0.8633093525179856,11.223021582733812,1.7266187050359711,0.4316546762589928,3.021582733812949,2.5899280575539567,0.4316546762589928,1.079136690647482,3.237410071942446,3.237410071942446,5.179856115107913,0.8633093525179856,0.8633093525179856,0.2158273381294964,1.5107913669064748,6.043165467625899,1.2949640287769784,1.7266187050359711,0.2158273381294964,0.0,0.0,0.0,0.0,72.22,80.0,0.0,53.33,50.0,40.0,36.36,50.0,0.3645797551387491,0.0358248518749985,1.079136690647482,1.5107913669064748,0.046714907913669,1.2949640287769784,0.2158273381294964,0.8633093525179856,0.0580123230215827,4.532374100719424,ST,66,52,86,55,76,7,76,76,55,90,90,88,79,66,97,71,83,90,84,90,31,34,29,52,52,52,83,34,55,76,33,34,52,76,10,83,71,66,90,10,45,62,55,41,28,83,31,69,3,55,59,53,79,79,79,72,55,93,66,79,90,69,86,21,34,29,52,52,52,83,34,55,76,33,34,52,62,3,83,69,62,91,10,34,48,38,2. Bundesliga
Arminia Bielefeld,bdlavlqj0dshxnepyfanzwu47,38e1vhlbuwztsud75adfexs0k,M. Wörl,Marius Wörl,22,Midfielder,Germany,Midfielder,77.0,67.0,9.0,144.0,1.0,2.0,7.0,1.0,6.0,2.0,4.0,4.0,9.0,5.0,2.0,6.0,334.0,3.0,13.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,87.8,81.82,0.0,25.0,42.86,33.33,50.0,75.0,0.7853881023776731,0.1027581944053989,6.0,5.0,0.12803696,3.0,14.0,16.0,0.35892286,57.0,20.74850299401197,18.05389221556886,2.4251497005988023,38.80239520958084,0.2694610778443114,0.5389221556886228,1.8862275449101795,0.2694610778443114,1.616766467065868,0.5389221556886228,1.0778443113772456,1.0778443113772456,2.4251497005988023,1.3473053892215567,0.5389221556886228,1.616766467065868,0.8083832335329341,3.502994011976048,1.0778443113772456,0.2694610778443114,0.8083832335329341,0.0,0.0,0.0,0.0,87.8,81.82,0.0,25.0,42.86,33.33,50.0,75.0,0.2116315245927861,0.027689333821814,1.616766467065868,1.3473053892215567,0.0345009772455089,0.8083832335329341,3.772455089820359,4.311377245508982,0.0967157407185628,15.359281437125748,LM/LCM,85,30,90,70,30,15,50,15,80,60,20,20,10,75,85,100,50,50,30,20,50,15,35,55,55,80,80,15,20,55,10,65,75,60,20,70,20,20,35,55,60,10,60,90,70,100,80,30,20,60,20,80,60,20,20,10,90,90,100,50,50,40,20,70,15,35,55,55,80,80,15,20,55,10,65,75,60,20,80,20,20,30,90,80,30,70,2. Bundesliga
Arminia Bielefeld,bdlavlqj0dshxnepyfanzwu47,63mjx2t3943wpqiomzdwg0mlm,M. Großer,Maximilian Großer,25,Defender,Germany,Defender,180.0,38.0,11.0,218.0,19.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,27.0,30.0,0.0,4.0,450.0,0.0,9.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,89.34,55.0,0.0,0.0,0.0,51.92,50.0,100.0,0.6498276282691111,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.20889708,147.0,36.0,7.6,2.2,43.6,3.8,0.0,1.0,1.0,0.0,0.4,0.0,0.0,5.4,6.0,0.0,0.8,0.0,1.8,1.4,0.0,0.4,0.0,0.0,0.0,0.0,89.34,55.0,0.0,0.0,0.0,51.92,50.0,100.0,0.1299655256538222,0.0,0.0,0.0,0.0,0.0,1.2,2.2,0.041779416,29.4,CB,88,15,53,64,94,11,86,91,30,95,20,20,82,68,42,33,21,89,94,30,23,42,44,45,52,71,73,42,30,21,39,29,95,94,14,32,11,11,24,15,30,12,73,82,3,47,39,94,11,76,85,30,88,20,20,70,61,42,23,21,83,89,30,15,42,44,45,52,71,73,42,30,21,39,29,95,91,14,32,11,11,24,12,21,6,58,2. Bundesliga
Arminia Bielefeld,bdlavlqj0dshxnepyfanzwu47,6tuxx5z4yoa95m83g9t9oyne,M. Momuluh,Monju Momuluh,24,Attacker,Germany,Striker,10.0,35.0,1.0,44.0,4.0,2.0,10.0,9.0,1.0,3.0,12.0,13.0,32.0,5.0,0.0,3.0,362.0,2.0,21.0,12.0,6.0,6.0,1.0,0.0,0.0,0.0,65.67,50.0,9.09,50.0,20.0,61.54,57.14,60.0,0.9760347020618948,0.2120911345487681,3.0,12.0,0.32497986,4.0,2.0,5.0,0.4431229299999999,15.0,2.4861878453038675,8.701657458563536,0.2486187845303867,10.939226519337018,0.994475138121547,0.4972375690607735,2.4861878453038675,2.2375690607734806,0.2486187845303867,0.7458563535911602,2.983425414364641,3.232044198895028,7.955801104972376,1.2430939226519335,0.0,0.7458563535911602,0.4972375690607735,5.220994475138122,2.983425414364641,1.4917127071823204,1.4917127071823204,0.2486187845303867,0.0,0.0,0.0,65.67,50.0,9.09,50.0,20.0,61.54,57.14,60.0,0.2426605612861064,0.0527298400811854,0.7458563535911602,2.983425414364641,0.0807960977900552,0.994475138121547,0.4972375690607735,1.2430939226519335,0.1101686842541436,3.729281767955801,RW,25,25,38,25,100,25,88,100,25,88,50,62,100,100,50,100,62,75,100,62,100,25,50,62,62,25,62,25,75,50,100,75,62,100,25,62,50,50,50,25,38,25,25,25,25,25,25,75,25,50,75,25,50,25,50,100,100,50,100,75,50,100,50,100,25,50,62,62,25,62,25,75,50,100,75,62,75,25,50,50,25,50,25,25,25,25,2. Bundesliga
Arminia Bielefeld,bdlavlqj0dshxnepyfanzwu47,8bu0qcj7offuotc82kr2vhafo,H. Koudossou,Henri Koudossou,27,Defender,Germany,Defender,76.0,60.0,9.0,131.0,6.0,7.0,5.0,1.0,4.0,1.0,5.0,5.0,15.0,19.0,0.0,8.0,441.0,1.0,3.0,2.0,2.0,4.0,5.0,1.0,0.0,0.0,76.61,42.86,21.74,40.0,20.0,50.0,54.55,80.0,0.288317607405276,0.8114687120120573,4.0,4.0,0.12178723,4.0,15.0,18.0,1.11603012,78.0,15.510204081632653,12.244897959183673,1.8367346938775508,26.734693877551017,1.2244897959183672,1.4285714285714284,1.020408163265306,0.2040816326530612,0.8163265306122448,0.2040816326530612,1.020408163265306,1.020408163265306,3.061224489795918,3.877551020408163,0.0,1.6326530612244896,0.2040816326530612,0.6122448979591836,0.4081632653061224,0.4081632653061224,0.8163265306122448,1.020408163265306,0.2040816326530612,0.0,0.0,76.61,42.86,21.74,40.0,20.0,50.0,54.55,80.0,0.058840328041893,0.1656058595942973,0.8163265306122448,0.8163265306122448,0.0248545367346938,0.8163265306122448,3.061224489795918,3.6734693877551017,0.2277612489795918,15.918367346938776,RB/RCB,71,48,74,62,74,95,74,36,86,57,69,60,43,79,40,93,60,29,29,57,50,95,88,40,52,24,45,67,48,55,38,76,83,52,95,86,67,71,67,64,69,100,71,57,29,57,48,67,90,71,24,86,52,52,43,14,76,40,95,48,29,24,52,43,86,86,40,52,24,45,67,48,55,38,76,83,48,86,81,57,62,62,43,48,95,57,2. Bundesliga
Arminia Bielefeld,bdlavlqj0dshxnepyfanzwu47,8jildds7zfj7uk3iohmmkj3kl,A. Sicker,Arne Sicker,29,Defender,Germany,Defender,68.0,61.0,10.0,124.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,14.0,19.0,0.0,7.0,288.0,0.0,4.0,4.0,0.0,6.0,5.0,0.0,0.0,0.0,79.49,43.48,27.78,0.0,0.0,70.0,75.0,75.0,0.1328199924306664,0.2714783813093689,0.0,3.0,0.0619089999999999,2.0,13.0,18.0,0.3124890899999999,60.0,21.25,19.0625,3.125,38.75,0.9375,0.625,0.3125,0.0,0.3125,0.0,0.625,0.625,4.375,5.9375,0.0,2.1875,0.0,1.25,1.25,0.0,1.875,1.5625,0.0,0.0,0.0,79.49,43.48,27.78,0.0,0.0,70.0,75.0,75.0,0.0415062476345832,0.0848369941591777,0.0,0.9375,0.0193465624999999,0.625,4.0625,5.625,0.0976528406249999,18.75,LB/LCB,40,35,70,32,40,32,28,18,60,32,22,22,25,82,48,90,22,52,60,15,80,82,35,48,52,25,60,60,15,22,95,98,78,40,45,22,35,30,42,57,60,15,30,55,65,85,60,45,40,35,18,65,32,30,30,60,100,48,95,22,70,65,15,90,90,35,48,52,25,60,60,15,22,95,98,78,50,45,22,30,30,50,80,85,25,55,2. Bundesliga
Arminia Bielefeld,bdlavlqj0dshxnepyfanzwu47,9aqzi05rzxjcberb53718z5xx,M. Mehlem,Marvin Mehlem,29,Midfielder,Germany,Midfielder,35.0,30.0,2.0,65.0,2.0,4.0,6.0,2.0,4.0,2.0,2.0,2.0,13.0,5.0,1.0,5.0,299.0,2.0,8.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,79.27,28.57,0.0,50.0,33.33,50.0,40.0,100.0,0.4836446326612794,0.3043821676677109,4.0,7.0,0.31486634,1.0,6.0,9.0,0.27796627,29.0,10.535117056856189,9.03010033444816,0.6020066889632106,19.565217391304348,0.6020066889632106,1.2040133779264213,1.806020066889632,0.6020066889632106,1.2040133779264213,0.6020066889632106,0.6020066889632106,0.6020066889632106,3.913043478260869,1.5050167224080266,0.3010033444816053,1.5050167224080266,0.6020066889632106,2.4080267558528425,1.2040133779264213,0.3010033444816053,1.806020066889632,0.0,0.0,0.0,0.0,79.27,28.57,0.0,50.0,33.33,50.0,40.0,100.0,0.1455786519716225,0.0916200504685417,1.2040133779264213,2.1070234113712374,0.0947758214046822,0.3010033444816053,1.806020066889632,2.709030100334448,0.0836687769230769,8.729096989966555,CM/AM,61,4,26,30,74,35,54,37,63,48,7,4,43,91,80,87,59,54,41,20,91,17,28,52,50,39,26,17,52,52,65,63,91,61,35,70,46,83,15,17,26,26,22,65,4,26,13,65,35,57,35,57,52,4,4,52,91,78,96,61,52,48,22,91,17,28,52,50,39,26,17,52,52,65,63,91,61,30,65,43,87,17,13,17,26,22,2. Bundesliga
Arminia Bielefeld,bdlavlqj0dshxnepyfanzwu47,av5y7xqlp9hw9cw0hupvsl4kq,S. Russo,Stefano Russo,26,Midfielder,Germany,Midfielder,115.0,90.0,18.0,205.0,7.0,4.0,7.0,4.0,3.0,2.0,3.0,3.0,21.0,20.0,0.0,4.0,435.0,2.0,8.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,84.36,60.0,0.0,33.33,28.57,41.18,38.89,75.0,0.531212840776105,0.2327355141475049,2.0,2.0,0.04347372,1.0,29.0,25.0,0.4808549299999998,109.0,23.793103448275865,18.620689655172416,3.724137931034483,42.41379310344828,1.4482758620689655,0.8275862068965518,1.4482758620689655,0.8275862068965518,0.6206896551724138,0.4137931034482759,0.6206896551724138,0.6206896551724138,4.344827586206897,4.137931034482759,0.0,0.8275862068965518,0.4137931034482759,1.6551724137931036,1.0344827586206895,0.2068965517241379,1.2413793103448276,0.0,0.0,0.0,0.0,84.36,60.0,0.0,33.33,28.57,41.18,38.89,75.0,0.1099061049881596,0.048152175340863,0.4137931034482759,0.4137931034482759,0.0089945627586206,0.2068965517241379,6.0,5.172413793103448,0.0994872268965516,22.55172413793104,DM/CM,87,65,92,77,68,53,74,76,73,66,44,40,47,95,31,40,73,69,55,39,66,34,35,52,52,42,69,34,42,53,21,32,74,68,48,61,23,19,35,92,87,77,74,81,58,94,68,61,48,68,74,65,61,45,35,39,94,31,23,68,65,45,29,55,34,35,52,52,42,69,34,42,53,21,32,74,65,42,52,19,16,29,90,84,68,61,2. Bundesliga
